object_name	relation	subject_id	subject_name
metathoracic leg muscle motor neuron	is_a	VFB_001027lx	neuron 99449 (FANC:493560)
metathoracic leg muscle motor neuron	is_a	VFB_001027vr	neuron 104067 (FANC:500669)
metathoracic leg muscle motor neuron	is_a	VFB_001027nc	neuron 100790 (FANC:494446)
metathoracic leg muscle motor neuron	is_a	VFB_001027ma	neuron 99467 (FANC:493784)
metathoracic leg muscle motor neuron	is_a	VFB_001027os	neuron 99920 (FANC:495609)
metathoracic leg muscle motor neuron	is_a	VFB_001027qn	neuron 100732 (FANC:496889)
metathoracic leg muscle motor neuron	is_a	VFB_001027vw	neuron 106127 (FANC:500751)
metathoracic leg muscle motor neuron	is_a	VFB_001027m8	neuron 116941 (FANC:493751)
metathoracic leg muscle motor neuron	is_a	VFB_001027nx	neuron 98757 (FANC:495045)
metathoracic leg muscle motor neuron	is_a	VFB_001027qp	neuron 105245 (FANC:496921)
metathoracic leg muscle motor neuron	is_a	VFB_001027ri	neuron 105362 (FANC:497833)
metathoracic leg muscle motor neuron	is_a	VFB_001027w4	neuron 106146 (FANC:500885)
metathoracic leg muscle motor neuron	is_a	VFB_001027qi	neuron 105214 (FANC:496805)
metathoracic leg muscle motor neuron	is_a	VFB_001027r5	neuron 105272 (FANC:497434)
metathoracic leg muscle motor neuron	is_a	VFB_001027m3	neuron 106682 (FANC:493666)
metathoracic leg muscle motor neuron	is_a	VFB_001027mm	neuron 100890 (FANC:493977)
metathoracic leg muscle motor neuron	is_a	VFB_001027n9	neuron 99764 (FANC:494394)
metathoracic leg muscle motor neuron	is_a	VFB_001027nk	neuron 100032 (FANC:494603)
metathoracic leg muscle motor neuron	is_a	VFB_001027p3	neuron 100695 (FANC:495835)
metathoracic leg muscle motor neuron	is_a	VFB_001027py	neuron 99687 (FANC:496466)
metathoracic leg muscle motor neuron	is_a	VFB_001027m7	neuron 99206 (FANC:493735)
metathoracic leg muscle motor neuron	is_a	VFB_001027r8	neuron 105286 (FANC:497635)
metathoracic leg muscle motor neuron	is_a	VFB_001027ya	neuron 105348 (FANC:503568)
metathoracic leg muscle motor neuron	is_a	VFB_001027qh	neuron 123645 (FANC:496789)
metathoracic leg muscle motor neuron	is_a	VFB_001027we	neuron 118468 (FANC:501051)
metathoracic leg muscle motor neuron	is_a	VFB_001027tg	Neuron 113858 (FANC:499082)
metathoracic leg muscle motor neuron	is_a	VFB_001027rb	neuron 123734 (FANC:497684)
metathoracic leg muscle motor neuron	is_a	VFB_001027rn	neuron 93095 (FANC:497914)
metathoracic leg muscle motor neuron	is_a	VFB_0010299q	neuron 118268 - flipped (FANC:668198)
metathoracic leg muscle motor neuron	is_a	VFB_0010297z	neuron 117640 - flipped (FANC:667502)
metathoracic leg muscle motor neuron	is_a	VFB_0010298u	neuron 118197 - flipped (FANC:667846)
metathoracic leg muscle motor neuron	is_a	VFB_0010294y	neuron 118434 - flipped (FANC:666233)
metathoracic leg muscle motor neuron	is_a	VFB_001027x8	neuron 89954 (FANC:501607)
metathoracic leg muscle motor neuron	is_a	VFB_001027wj	neuron 93909 (FANC:501135)
metathoracic leg muscle motor neuron	is_a	VFB_0010299a	neuron 99651 - flipped (FANC:667939)
metathoracic leg muscle motor neuron	is_a	VFB_0010295b	neuron 101220 - flipped (FANC:666281)
metathoracic leg muscle motor neuron	is_a	VFB_0010296g	neuron 99698 - flipped (FANC:666774)
metathoracic leg muscle motor neuron	is_a	VFB_0010295l	neuron 99843 - flipped (FANC:666440)
metathoracic leg muscle motor neuron	is_a	VFB_0010295z	neuron 99979 - flipped (FANC:666662)
metathoracic leg muscle motor neuron	is_a	VFB_0010296i	neuron 100630 - flipped (FANC:666806)
metathoracic leg muscle motor neuron	is_a	VFB_0010296x	neuron 99867 - flipped (FANC:667046)
metathoracic leg muscle motor neuron	is_a	VFB_0010297s	neuron 100780 - flipped (FANC:667388)
metathoracic leg muscle motor neuron	is_a	VFB_0010294s	neuron 99808 - flipped (FANC:666139)
metathoracic leg muscle motor neuron	is_a	VFB_0010294v	neuron 99939 - flipped (FANC:666187)
metathoracic leg muscle motor neuron	is_a	VFB_0010296z	neuron 99711 - flipped (FANC:667078)
metathoracic leg muscle motor neuron	is_a	VFB_001027m6	neuron 96449 (FANC:493719)
metathoracic leg muscle motor neuron	is_a	VFB_001027mv	neuron 96576 (FANC:494133)
metathoracic leg muscle motor neuron	is_a	VFB_0010298r	neuron 93106 - flipped (FANC:667797)
metathoracic leg muscle motor neuron	is_a	VFB_0010297j	neuron 96572 - flipped (FANC:667241)
metathoracic leg muscle motor neuron	is_a	VFB_001027rs	neuron 93106 (FANC:498008)
metathoracic leg muscle motor neuron	is_a	VFB_0010299m	neuron 99783 - flipped (FANC:668134)
metathoracic leg muscle motor neuron	is_a	VFB_001027mu	neuron 96572 (FANC:494118)
metathoracic leg muscle motor neuron	is_a	VFB_0010297h	neuron 100006 - flipped (FANC:667209)
metathoracic leg muscle motor neuron	is_a	VFB_0010297r	neuron 102694 - flipped (FANC:667372)
metathoracic leg muscle motor neuron	is_a	VFB_0010298k	neuron 99902 - flipped (FANC:667683)
metathoracic leg muscle motor neuron	is_a	VFB_0010299j	neuron 102852 - flipped (FANC:668085)
metathoracic leg muscle motor neuron	is_a	VFB_0010293m	neuron 100052 - flipped (FANC:665623)
metathoracic leg muscle motor neuron	is_a	VFB_0010294k	Neuron 98656 - flipped (FANC:666007)
metathoracic leg muscle motor neuron	is_a	VFB_0010294o	neuron 99170 - flipped (FANC:666071)
metathoracic leg muscle motor neuron	is_a	VFB_0010296k	neuron 102899 - flipped (FANC:666840)
metathoracic leg muscle motor neuron	is_a	VFB_0010296c	neuron 88809 - flipped (FANC:666709)
metathoracic leg muscle motor neuron	is_a	VFB_001027qa	neuron 88809 (FANC:496666)
metathoracic leg muscle motor neuron	is_a	VFB_001027mr	neuron 82232 (FANC:494064)
metathoracic leg muscle motor neuron	is_a	VFB_001027x0	neuron 93976 (FANC:501472)
metathoracic leg muscle motor neuron	is_a	VFB_001027me	neuron 96483 (FANC:493849)
metathoracic leg muscle motor neuron	is_a	VFB_001027mn	neuron 96535 (FANC:493993)
metathoracic leg muscle motor neuron	is_a	VFB_001027wx	neuron 75530 (FANC:501426)
metathoracic leg muscle motor neuron	is_a	VFB_001027xb	neuron 83843 (FANC:501673)
metathoracic leg muscle motor neuron	is_a	VFB_0010297e	neuron 99745 - flipped (FANC:667161)
metathoracic leg muscle motor neuron	is_a	VFB_0010297a	neuron 96550 - flipped (FANC:667094)
metathoracic leg muscle motor neuron	is_a	VFB_0010296f	neuron 99348 - flipped (FANC:666758)
metathoracic leg muscle motor neuron	is_a	VFB_0010297u	neuron 99890 - flipped (FANC:667419)
metathoracic leg muscle motor neuron	is_a	VFB_0010298f	neuron 99517 - flipped (FANC:667601)
metathoracic leg muscle motor neuron	is_a	VFB_0010296b	neuron 98544 - flipped (FANC:666693)
metathoracic leg muscle motor neuron	is_a	VFB_0010296n	neuron 99961 - flipped (FANC:666889)
metathoracic leg muscle motor neuron	is_a	VFB_0010297g	neuron 89401 - flipped (FANC:667193)
metathoracic leg muscle motor neuron	is_a	VFB_001027ty	neuron 89401 (FANC:499509)
metathoracic leg muscle motor neuron	is_a	VFB_0010296e	neuron 113902 - flipped (FANC:666742)
metathoracic leg muscle motor neuron	is_a	VFB_0010296m	neuron 102806 - flipped (FANC:666873)
metathoracic leg muscle motor neuron	is_a	VFB_0010297k	neuron 99367 - flipped (FANC:667256)
metathoracic leg muscle motor neuron	is_a	VFB_0010297m	neuron 100648 - flipped (FANC:667290)
metathoracic leg muscle motor neuron	is_a	VFB_0010299e	neuron 100675 - flipped (FANC:668003)
metathoracic leg muscle motor neuron	is_a	VFB_0010299p	neuron 100683 - flipped (FANC:668181)
metathoracic leg muscle motor neuron	is_a	VFB_0010293c	neuron 100558 - flipped (FANC:665462)
metathoracic leg muscle motor neuron	is_a	VFB_0010293d	neuron 98767 - flipped (FANC:665480)
metathoracic leg muscle motor neuron	is_a	VFB_0010293k	neuron 98642 - flipped (FANC:665592)
metathoracic leg muscle motor neuron	is_a	VFB_0010293u	neuron 99417 - flipped (FANC:665749)
metathoracic leg muscle motor neuron	is_a	VFB_001027wv	neuron 93949 (FANC:501382)
metathoracic leg muscle motor neuron	is_a	VFB_001027mp	neuron 96550 (FANC:494025)
metathoracic leg muscle motor neuron	is_a	VFB_0010294e	neuron 99680 - flipped (FANC:665912)
metathoracic leg muscle motor neuron	is_a	VFB_0010295g	neuron 99449 - flipped (FANC:666363)
metathoracic leg muscle motor neuron	is_a	VFB_0010298b	neuron 100790 - flipped (FANC:667534)
metathoracic leg muscle motor neuron	is_a	VFB_0010295t	neuron 99467 - flipped (FANC:666567)
metathoracic leg muscle motor neuron	is_a	VFB_0010293h	neuron 99920 - flipped (FANC:665545)
metathoracic leg muscle motor neuron	is_a	VFB_0010296s	neuron 100732 - flipped (FANC:666967)
metathoracic leg muscle motor neuron	is_a	VFB_0010299h	neuron 98757 - flipped (FANC:668054)
metathoracic leg muscle motor neuron	is_a	VFB_0010296p	neuron 89361 - flipped (FANC:666920)
metathoracic leg muscle motor neuron	is_a	VFB_001027y9	neuron 89361 (FANC:503552)
metathoracic leg muscle motor neuron	is_a	VFB_0010296r	neuron 100890 - flipped (FANC:666951)
metathoracic leg muscle motor neuron	is_a	VFB_0010297w	neuron 99764 - flipped (FANC:667452)
metathoracic leg muscle motor neuron	is_a	VFB_0010298t	neuron 100032 - flipped (FANC:667830)
metathoracic leg muscle motor neuron	is_a	VFB_0010293q	neuron 100695 - flipped (FANC:665687)
metathoracic leg muscle motor neuron	is_a	VFB_0010295m	neuron 99687 - flipped (FANC:666456)
metathoracic leg muscle motor neuron	is_a	VFB_0010295o	neuron 99206 - flipped (FANC:666489)
metathoracic leg muscle motor neuron	is_a	VFB_001027vd	neuron 93769 (FANC:500444)
metathoracic leg muscle motor neuron	is_a	VFB_0010295n	Neuron 113858 - flipped (FANC:666472)
metathoracic leg muscle motor neuron	is_a	VFB_0010297n	neuron 123734 - flipped (FANC:667307)
metathoracic leg muscle motor neuron	is_a	VFB_0010298j	neuron 93095 - flipped (FANC:667667)
neck muscle motor neuron of VNC	is_a	VFB_001027kp	neuron 76001 (FANC:492690)
neck muscle motor neuron of VNC	is_a	VFB_001028zn	neuron 13951 - flipped (FANC:621036)
neck muscle motor neuron of VNC	is_a	VFB_001028zm	neuron 13958 - flipped (FANC:621020)
neck muscle motor neuron of VNC	is_a	VFB_001027kv	neuron 13951 (FANC:492786)
neck muscle motor neuron of VNC	is_a	VFB_001027k8	neuron 13958 (FANC:492385)
neck muscle motor neuron of VNC	is_a	VFB_001027kq	neuron 76008 (FANC:492706)
neck muscle motor neuron of VNC	is_a	VFB_001027kd	neuron 10680 (FANC:492484)
neck muscle motor neuron of VNC	is_a	VFB_001027kf	neuron 12990 (FANC:492519)
neck muscle motor neuron of VNC	is_a	VFB_001027kl	neuron 13013 (FANC:492613)
neck muscle motor neuron of VNC	is_a	VFB_001027km	neuron 13019 (FANC:492642)
neck muscle motor neuron of VNC	is_a	VFB_001027k9	neuron 15499 (FANC:492407)
neck muscle motor neuron of VNC	is_a	VFB_001027kb	neuron 15511 (FANC:492448)
neck muscle motor neuron of VNC	is_a	VFB_001027kc	neuron 15517 (FANC:492467)
neck muscle motor neuron of VNC	is_a	VFB_001027kk	neuron 11349 (FANC:492598)
neck muscle motor neuron of VNC	is_a	VFB_001027ka	neuron 15505 (FANC:492425)
neck muscle motor neuron of VNC	is_a	VFB_001027ks	neuron 13170 (FANC:492737)
neck muscle motor neuron of VNC	is_a	VFB_001028zr	neuron 10829 - flipped (FANC:624691)
neck muscle motor neuron of VNC	is_a	VFB_001027ki	neuron 10829 (FANC:492565)
neck muscle motor neuron of VNC	is_a	VFB_001028zt	neuron 11127 - flipped (FANC:624724)
neck muscle motor neuron of VNC	is_a	VFB_001028zw	neuron 3803 - flipped (FANC:624773)
neck muscle motor neuron of VNC	is_a	VFB_001028zo	neuron 3818 - flipped (FANC:624641)
neck muscle motor neuron of VNC	is_a	VFB_001027kn	neuron 3803 (FANC:492657)
neck muscle motor neuron of VNC	is_a	VFB_001028zv	neuron 11002 - flipped (FANC:624757)
neck muscle motor neuron of VNC	is_a	VFB_001028zp	Neuron 21087 - flipped (FANC:624658)
neck muscle motor neuron of VNC	is_a	VFB_001028zu	neuron 2232 - flipped (FANC:624741)
neck muscle motor neuron of VNC	is_a	VFB_001028zx	neuron 3006 - flipped (FANC:624789)
neck muscle motor neuron of VNC	is_a	VFB_001028zq	neuron 3788 - flipped (FANC:624675)
neck muscle motor neuron of VNC	is_a	VFB_001028zs	neuron 3793 - flipped (FANC:624708)
neck muscle motor neuron of VNC	is_a	VFB_001027kt	neuron 11127 (FANC:492752)
neck muscle motor neuron of VNC	is_a	VFB_001027kr	neuron 3818 (FANC:492721)
neck muscle motor neuron of VNC	is_a	VFB_001027ku	neuron 11002 (FANC:492770)
neck muscle motor neuron of VNC	is_a	VFB_001027ko	Neuron 21087 (FANC:492673)
neck muscle motor neuron of VNC	is_a	VFB_001027ke	neuron 2232 (FANC:492501)
neck muscle motor neuron of VNC	is_a	VFB_001027kg	neuron 3006 (FANC:492534)
neck muscle motor neuron of VNC	is_a	VFB_001027kh	neuron 3788 (FANC:492549)
neck muscle motor neuron of VNC	is_a	VFB_001027kj	neuron 3793 (FANC:492582)
peripherally synapsing interneuron	is_a	VFB_0010281n	peripherally synapsing interneuron_right (FANC:511695)
peripherally synapsing interneuron	is_a	VFB_0010284v	peripherally synapsing interneuron_left (FANC:512894)
prothoracic femoral chordotonal claw neuron	is_a	VFB_0010286o	neuron 13049 (FANC:513502)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028dk	neuron 26082 (FANC:516370)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028ca	neuron 17765 (FANC:515755)
prothoracic femoral chordotonal claw neuron	is_a	VFB_0010280c	neuron 10531 (FANC:511171)
prothoracic femoral chordotonal claw neuron	is_a	VFB_0010280n	neuron 10557 (FANC:511332)
prothoracic femoral chordotonal claw neuron	is_a	VFB_0010280r	neuron 10562 (FANC:511390)
prothoracic femoral chordotonal claw neuron	is_a	VFB_0010282h	neuron 10656 (FANC:511975)
prothoracic femoral chordotonal claw neuron	is_a	VFB_0010280f	neuron 24875 (FANC:511217)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028ds	neuron 26104 (FANC:516477)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028gx	neuron 6122 (FANC:518104)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028f8	neuron 20121 (FANC:517339)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028d7	neuron 26049 (FANC:516200)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028df	neuron 26071 (FANC:516306)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028dx	neuron 26111 (FANC:516539)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028dz	neuron 26118 (FANC:516566)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028f3	neuron 26242 (FANC:517269)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028er	neuron 30295 (FANC:517104)
prothoracic femoral chordotonal claw neuron	is_a	VFB_0010282b	neuron 10641 (FANC:511891)
prothoracic femoral chordotonal claw neuron	is_a	VFB_0010280y	neuron 10572 (FANC:511489)
prothoracic femoral chordotonal claw neuron	is_a	VFB_0010282f	neuron 10651 (FANC:511949)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028do	neuron 17898 (FANC:516422)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028cm	neuron 25994 (FANC:515910)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001027zy	neuron 24855 (FANC:511110)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028d2	neuron 26034 (FANC:516130)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028dd	neuron 26062 (FANC:516279)
prothoracic femoral chordotonal claw neuron	is_a	VFB_0010280a	neuron 24862 (FANC:511142)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028ez	neuron 20085 (FANC:517215)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028k7	claw chordotonal neuron - left T1 - R43C10 MCFO D4 (FANC:546527)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028k8	claw chordotonal neuron - right T1 - R43C10 MCFO D4 (FANC:546553)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028kv	claw chordotonal neuron - left T1 - R43C10 MCFO D1 (FANC:552080)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028kw	claw chordotonal neuron - right T1 - R43C10 MCFO D1 (FANC:552085)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028l1	claw chordotonal neuron - left T1 - IAV-Gal4 MCFO (FANC:559531)
prothoracic femoral chordotonal claw neuron	is_a	VFB_001028l2	claw chordotonal neuron - right T1 - IAV-Gal4 MCFO (FANC:559535)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010289a	neuron 19424 (FANC:514343)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028lu	club chordotonal neuron - left T3 - R64C04 MCFO B2 red (FANC:570777)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028lv	club chordotonal neuron - right T3 - R64C04 MCFO B2 red (FANC:570781)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010280l	neuron 12603 (FANC:511304)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010283n	neuron 12782 (FANC:512419)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010286k	neuron 13045 (FANC:513451)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010286u	neuron 13070 (FANC:513580)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010286w	neuron 13079 (FANC:513606)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010286y	neuron 13095 (FANC:513633)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028d1	neuron 13747 (FANC:516116)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010281t	neuron 14713 (FANC:511785)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010286z	neuron 19247 (FANC:513647)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010287a	neuron 19255 (FANC:513661)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010287j	neuron 19270 (FANC:513777)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010288b	neuron 19363 (FANC:514009)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010288e	neuron 19372 (FANC:514049)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010288j	neuron 19386 (FANC:514113)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010288r	neuron 19405 (FANC:514215)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010288u	neuron 19412 (FANC:514258)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010288x	neuron 19417 (FANC:514297)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010289e	neuron 19444 (FANC:514396)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010289i	neuron 19451 (FANC:514447)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010289m	neuron 19458 (FANC:514499)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028eu	neuron 20075 (FANC:517147)
prothoracic femoral chordotonal club neuron	is_a	VFB_001027zj	neuron 22752 (FANC:510904)
prothoracic femoral chordotonal club neuron	is_a	VFB_001027zn	neuron 22762 (FANC:510958)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028fn	neuron 24291 (FANC:517532)
prothoracic femoral chordotonal club neuron	is_a	VFB_001027zs	neuron 22783 (FANC:511031)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010280m	neuron 22843 (FANC:511318)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010280w	neuron 22858 (FANC:511461)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010281c	neuron 22867 (FANC:511546)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010281z	neuron 24964 (FANC:511864)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010282p	neuron 25015 (FANC:512092)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010282s	neuron 25022 (FANC:512137)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010282x	neuron 25033 (FANC:512207)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010283b	neuron 25043 (FANC:512263)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010283g	neuron 25054 (FANC:512331)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010283m	neuron 25064 (FANC:512406)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010283v	neuron 25085 (FANC:512531)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010284n	neuron 25141 (FANC:512781)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028bb	neuron 25828 (FANC:515292)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028bf	neuron 25835 (FANC:515340)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028bq	neuron 25863 (FANC:515497)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028bs	neuron 25870 (FANC:515523)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028di	neuron 26078 (FANC:516345)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028ec	neuron 26159 (FANC:516914)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028ei	neuron 26167 (FANC:516989)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010288l	neuron 29627 (FANC:514138)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028an	neuron 29826 (FANC:514979)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028gy	neuron 51190 (FANC:518119)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010286q	neuron 13054 (FANC:513529)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010288d	neuron 19367 (FANC:514035)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028dp	neuron 26089 (FANC:516438)
prothoracic femoral chordotonal club neuron	is_a	VFB_0010283o	neuron 25071 (FANC:512433)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028lt	club chordotonal neuron - right T1 - R64C04 MCFO B2 blue (FANC:570734)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028ls	club chordotonal neuron - left T1 - R64C04 MCFO B2 blue (FANC:570728)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028lr	club chordotonal neuron - left T1 - R64C04 MCFO B2 red (FANC:570720)
prothoracic femoral chordotonal club neuron	is_a	VFB_001028lq	club chordotonal neuron - right T1 - R64C04 MCFO B2 red (FANC:570639)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010282m	neuron 14767 (FANC:512040)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028lw	hook chordotonal neuron - left T1 - R21D12 MCFO F2 (FANC:570806)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028lx	hook chordotonal neuron - right T1 - R21D12 MCFO F2 (FANC:570810)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010281e	neuron 10582 (FANC:511576)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010281o	neuron 20848 (FANC:511719)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010281h	neuron 12638 (FANC:511614)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010281d	neuron 24917 (FANC:511560)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010280z	neuron 10577 (FANC:511504)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010282j	neuron 10661 (FANC:512001)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028f6	neuron 20114 (FANC:517314)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010282k	neuron 10666 (FANC:512015)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001027zt	neuron 24831 (FANC:511045)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010280i	neuron 24883 (FANC:511263)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010280t	neuron 24901 (FANC:511419)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010281l	neuron 24939 (FANC:511669)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028bh	neuron 25842 (FANC:515366)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028bj	neuron 25849 (FANC:515392)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028bn	neuron 25856 (FANC:515458)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028c7	neuron 25930 (FANC:515718)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028cq	neuron 25998 (FANC:515965)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028cu	neuron 26007 (FANC:516017)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028cw	neuron 26021 (FANC:516045)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028cy	neuron 26029 (FANC:516071)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028d4	neuron 26040 (FANC:516156)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001027ze	neuron 16582 (FANC:510837)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010280e	neuron 16682 (FANC:511204)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010280q	neuron 16705 (FANC:511377)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010281p	neuron 16755 (FANC:511733)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010281s	neuron 16760 (FANC:511772)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028bo	neuron 17665 (FANC:515472)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010280o	neuron 24894 (FANC:511347)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010284t	neuron 27216 (FANC:512867)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010281a	neuron 26962 (FANC:511518)
prothoracic femoral chordotonal hook neuron	is_a	VFB_0010284m	neuron 14898 (FANC:512767)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028ek	neuron 26181 (FANC:517017)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028a6	neuron 29782 (FANC:514757)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028bz	neuron 25909 (FANC:515617)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028ly	hook chordotonal neuron - left T1 - JR239 H2 L (FANC:575926)
prothoracic femoral chordotonal hook neuron	is_a	VFB_001028lz	hook chordotonal neuron - right T1 - JR239 H2 L (FANC:575930)
prothoracic leg muscle motor neuron	is_a	VFB_001027s7	neuron 9207 (FANC:498298)
prothoracic leg muscle motor neuron	is_a	VFB_001027r7	neuron 9029 (FANC:497473)
prothoracic leg muscle motor neuron	is_a	VFB_001027xv	neuron 12257 (FANC:502028)
prothoracic leg muscle motor neuron	is_a	VFB_001028iw	neuron 11339 - flipped (FANC:520442)
prothoracic leg muscle motor neuron	is_a	VFB_001027sk	neuron 11339 (FANC:498527)
prothoracic leg muscle motor neuron	is_a	VFB_001027wh	neuron 9935 (FANC:501100)
prothoracic leg muscle motor neuron	is_a	VFB_001028iv	neuron 11715 - flipped (FANC:520424)
prothoracic leg muscle motor neuron	is_a	VFB_001027un	neuron 11715 (FANC:499966)
prothoracic leg muscle motor neuron	is_a	VFB_001027xu	neuron 10208 (FANC:502004)
prothoracic leg muscle motor neuron	is_a	VFB_001027q7	neuron 13025 (FANC:496616)
prothoracic leg muscle motor neuron	is_a	VFB_001028rx	neuron 9207 - pruned by vol 109 - radius 500 (FANC:594712)
prothoracic leg muscle motor neuron	is_a	VFB_001028tm	neuron 9029 - pruned by vol 109 - radius 500 (FANC:595939)
