subject_id	subject_name	DataSet	relation	object	Curator
VFB_00100499	MBON-i1 (L1EM:16797672)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100145	45b PN (L1EM:8253413)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100513	KC (L1EM:17454963)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100410	KC (L1EM:14319960)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100084	13a PN (L1EM:4493199)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100412	KC (L1EM:14519048)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100455	KC (L1EM:16210988)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100214	Multiglomerular PN 6 (L1EM:4152020)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100347	KC (L1EM:5836197)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100358	KC (L1EM:7838405)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100318	KC (L1EM:8850802)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100384	KC (L1EM:10246566)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100491	KC (L1EM:16630264)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100506	CN-60 (L1EM:17013073)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100116	42b PN (L1EM:7873135)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100332	KC (L1EM:9511772)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100235	DAN-j1 (L1EM:4414184)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100418	KC (L1EM:14981210)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100313	KC (L1EM:8773716)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100378	KC (L1EM:9897223)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100322	KC (L1EM:8924186)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100433	KC (L1EM:15734988)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100456	KC (L1EM:16220042)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100421	MBIN-l1 (L1EM:15404207)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100201	KC (L1EM:3587612)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100463	KC (L1EM:16440649)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100510	MBIN-b2 (L1EM:17295912)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100330	Thermo PN 2 (L1EM:4985759)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100294	KC (L1EM:8263140)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100448	KC (L1EM:16039470)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100390	Gustatory PN 4 (L1EM:11067379)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100431	KC (L1EM:15722867)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100319	KC (L1EM:8864096)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100301	KC (L1EM:8413663)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100117	30a PN (L1EM:7916593)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100085	94a&94b PN (L1EM:4651929)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100308	KC (L1EM:8761400)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100424	DAN-c1 (L1EM:15592096)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100476	KC (L1EM:16448971)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100496	KC (L1EM:16631248)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100243	MBON-i1 (L1EM:7802210)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100439	MBON-d2 (L1EM:15810983)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100380	KC (L1EM:10056280)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100346	KC (L1EM:4415241)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100270	MBON-q1 (L1EM:7910624)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100227	MBIN-l1 (L1EM:4381129)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100263	KC (L1EM:7187384)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100367	PPLV - 2 Left (maybe PVL014c) (L1EM:9747418)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100497	KC (L1EM:16720240)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100373	KC (L1EM:9796812)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100465	KC (L1EM:16443532)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100277	MBON-b1 (L1EM:8094859)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100512	CN-47 (L1EM:17434825)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100397	KC (L1EM:11725803)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100219	KC (L1EM:4230061)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100286	KC (L1EM:8259179)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100484	KC (L1EM:16627861)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100517	KC (L1EM:17476934)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100468	KC (L1EM:16443548)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100234	DAN-j1 (L1EM:4414163)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100472	KC (L1EM:16448930)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100425	MBON-a2 (L1EM:15617305)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100495	KC (L1EM:16631222)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100355	MBON-q1 (L1EM:7897469)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100420	MBON-n1 (L1EM:15398730)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100478	KC (L1EM:16448983)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100230	Thermo PN 6 (L1EM:4635057)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100336	KC (L1EM:9574259)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100312	KC (L1EM:8773165)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100326	KC (L1EM:9012340)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100352	MBON-a1 (L1EM:8877158)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100470	KC (L1EM:16444327)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100400	Gustatory PN 3 (L1EM:12156009)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100387	KC (L1EM:10455234)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100309	KC (L1EM:8764750)	Eichler2017	part_of	larval nervous system	cp390
VFB_00100059	OAN-a2 (L1EM:3813487)	Eichler2017	part_of	larval nervous system	cp390
