subject_external_id	subject_name	subject_id	subject_external_db	relation	object	pub
720575940645549678	FlyWire:720575940645549678	VFB_fw097795	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940645549876	FlyWire:720575940645549876	VFB_fw068912	flywire783	is_a	lamina intrinsic neuron Lai	
720575940645552948	FlyWire:720575940645552948	VFB_fw011765	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	
720575940645553204	FlyWire:720575940645553204	VFB_fw068973	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940645570327	FlyWire:720575940645570327	VFB_fw049457	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940645577348	FlyWire:720575940645577348	VFB_fw023473	flywire783	is_a	alpha/beta Kenyon cell	
720575940645589614	FlyWire:720575940645589614	VFB_fw099989	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940645596708	FlyWire:720575940645596708	VFB_fw052061	flywire783	is_a	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
720575940645608302	FlyWire:720575940645608302	VFB_fw102697	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940645618455	FlyWire:720575940645618455	VFB_fw062530	flywire783	is_a	transmedullary neuron Tm24	FlyBase:FBrf0262545
720575940645618724	FlyWire:720575940645618724	VFB_fw088003	flywire783	is_a	transmedullary neuron Tm32	FlyBase:FBrf0262545
720575940645618967	FlyWire:720575940645618967	VFB_fw102193	flywire783	is_a	distal medullary amacrine neuron Dm2	
720575940645622126	FlyWire:720575940645622126	VFB_fw104522	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940645631511	FlyWire:720575940645631511	VFB_fw129158	flywire783	is_a	centrifugal neuron C3	
720575940645636974	FlyWire:720575940645636974	VFB_fw106127	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940645638708	FlyWire:720575940645638708	VFB_fw044194	flywire783	is_a	adult lobula columnar neuron LC28	
720575940645639447	FlyWire:720575940645639447	VFB_fw127829	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940645652788	FlyWire:720575940645652788	VFB_fw064360	flywire783	is_a	adult medulla intrinsic neuron Mi17	FlyBase:FBrf0262545
720575940645661038	FlyWire:720575940645661038	VFB_fw114714	flywire783	is_a	transmedullary neuron Tm30	FlyBase:FBrf0262545
720575940645675886	FlyWire:720575940645675886	VFB_fw097620	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940645686126	FlyWire:720575940645686126	VFB_fw110305	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940645689710	FlyWire:720575940645689710	VFB_fw110369	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940645689892	FlyWire:720575940645689892	VFB_fw124133	flywire783	is_a	photoreceptor cell R7	
720575940645696548	FlyWire:720575940645696548	VFB_fw117566	flywire783	is_a	medulla intrinsic neuron Mi4	
720575940645697390	FlyWire:720575940645697390	VFB_fw110558	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940645699438	FlyWire:720575940645699438	VFB_fw110620	flywire783	is_a	transmedullary neuron Tm34	FlyBase:FBrf0262545
720575940645699607	FlyWire:720575940645699607	VFB_fw133971	flywire783	is_a	centrifugal neuron C3	
720575940645705764	FlyWire:720575940645705764	VFB_fw138689	flywire783	is_a	lamina monopolar neuron L4	
720575940645706548	FlyWire:720575940645706548	VFB_fw069977	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940645710446	FlyWire:720575940645710446	VFB_fw110850	flywire783	is_a	transmedullary neuron Tm24	FlyBase:FBrf0262545
720575940645713262	FlyWire:720575940645713262	VFB_fw110922	flywire783	is_a	adult central medulla intrinsic neuron Cm3	FlyBase:FBrf0262545
720575940645721636	FlyWire:720575940645721636	VFB_fw012652	flywire783	is_a	adult medulla visual projection neuron MeVP1	FlyBase:FBrf0262545
720575940645723428	FlyWire:720575940645723428	VFB_fw060160	flywire783	is_a	Y neuron Y11	
720575940645725220	FlyWire:720575940645725220	VFB_fw098669	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940645736215	FlyWire:720575940645736215	VFB_fw060075	flywire783	is_a	adult medulla-lobula neuron MeLo7	FlyBase:FBrf0262545
720575940645739543	FlyWire:720575940645739543	VFB_fw012001	flywire783	is_a	adult medulla visual projection neuron MeVP5	FlyBase:FBrf0262545
720575940645742116	FlyWire:720575940645742116	VFB_fw138407	flywire783	is_a	centrifugal neuron C2	
720575940645743908	FlyWire:720575940645743908	VFB_fw011330	flywire783	is_a	adult medulla visual projection neuron MeVP1	FlyBase:FBrf0262545
720575940645751406	FlyWire:720575940645751406	VFB_fw088011	flywire783	is_a	transmedullary neuron Tm5b	
720575940645759342	FlyWire:720575940645759342	VFB_fw113133	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940645759523	FlyWire:720575940645759523	VFB_fw018845	flywire783	is_a	alpha/beta Kenyon cell	
720575940645762158	FlyWire:720575940645762158	VFB_fw113175	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940645762839	FlyWire:720575940645762839	VFB_fw134795	flywire783	is_a	photoreceptor cell R8	
720575940645778967	FlyWire:720575940645778967	VFB_fw044816	flywire783	is_a	adult medulla-tubercle neuron 1	
720575940645791854	FlyWire:720575940645791854	VFB_fw113913	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940645795107	FlyWire:720575940645795107	VFB_fw070063	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940645800739	FlyWire:720575940645800739	VFB_fw045117	flywire783	is_a	small central-projecting DN3 neuron	
720575940645808407	FlyWire:720575940645808407	VFB_fw045288	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940645834036	FlyWire:720575940645834036	VFB_fw007795	flywire783	is_a	adult lobula columnar neuron LC40	
720575940645849879	FlyWire:720575940645849879	VFB_fw112848	flywire783	is_a	adult central medulla intrinsic neuron Cm2	FlyBase:FBrf0262545
720575940645859694	FlyWire:720575940645859694	VFB_fw119676	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940645869188	FlyWire:720575940645869188	VFB_fw015745	flywire783	is_a	fan-shaped body extrinsic columnar neuron	
720575940645870190	FlyWire:720575940645870190	VFB_fw120320	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940645884707	FlyWire:720575940645884707	VFB_fw060618	flywire783	is_a	Y neuron Y11	
720575940645888547	FlyWire:720575940645888547	VFB_fw060764	flywire783	is_a	Y neuron Y11	
720575940645899799	FlyWire:720575940645899799	VFB_fw118761	flywire783	is_a	lamina monopolar neuron L4	
720575940645903982	FlyWire:720575940645903982	VFB_fw050230	flywire783	is_a	adult lobula columnar neuron LC28	
720575940645904931	FlyWire:720575940645904931	VFB_fw072979	flywire783	is_a	Y neuron Y4	
720575940645918340	FlyWire:720575940645918340	VFB_fw011154	flywire783	is_a	protocerebral bridge 1 glomerulus-fan-shaped body-nodulus 3 medial domain neuron	
720575940645919284	FlyWire:720575940645919284	VFB_fw003140	flywire783	is_a	adult medulla visual projection neuron MeVP1	FlyBase:FBrf0262545
720575940645937943	FlyWire:720575940645937943	VFB_fw139227	flywire783	is_a	lamina monopolar neuron L4	
720575940645942295	FlyWire:720575940645942295	VFB_fw106901	flywire783	is_a	transmedullary neuron Tm34	FlyBase:FBrf0262545
720575940645946164	FlyWire:720575940645946164	VFB_fw113645	flywire783	is_a	adult medulla-lobula neuron MeLo6	FlyBase:FBrf0262545
720575940645946756	FlyWire:720575940645946756	VFB_fw045031	flywire783	is_a	medulla columnar neuron MC64	
720575940645946903	FlyWire:720575940645946903	VFB_fw121426	flywire783	is_a	adult central medulla intrinsic neuron Cm27	FlyBase:FBrf0262545
720575940645949207	FlyWire:720575940645949207	VFB_fw123946	flywire783	is_a	photoreceptor cell R7	
720575940645983342	FlyWire:720575940645983342	VFB_fw013390	flywire783	is_a	adult medulla visual projection neuron MeVP1	FlyBase:FBrf0262545
720575940645995555	FlyWire:720575940645995555	VFB_fw065230	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940646011700	FlyWire:720575940646011700	VFB_fw047777	flywire783	is_a	adult medulla-tubercle neuron 3	
720575940646026606	FlyWire:720575940646026606	VFB_fw080526	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940646037614	FlyWire:720575940646037614	VFB_fw093017	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940646038551	FlyWire:720575940646038551	VFB_fw137882	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940646041396	FlyWire:720575940646041396	VFB_fw071893	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940646051095	FlyWire:720575940646051095	VFB_fw085485	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940646051351	FlyWire:720575940646051351	VFB_fw057468	flywire783	is_a	lobula intrinsic neuron	
720575940646058094	FlyWire:720575940646058094	VFB_fw038735	flywire783	is_a	adult contralateral lobula LC14 neuron	
720575940646067310	FlyWire:720575940646067310	VFB_fw115801	flywire783	is_a	distal medullary amacrine neuron Dm2	
720575940646075927	FlyWire:720575940646075927	VFB_fw048923	flywire783	is_a	medulla columnar neuron MC64	
720575940646083972	FlyWire:720575940646083972	VFB_fw069161	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940646093876	FlyWire:720575940646093876	VFB_fw073090	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940646102563	FlyWire:720575940646102563	VFB_fw079901	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940646105966	FlyWire:720575940646105966	VFB_fw012157	flywire783	is_a	adult lobula columnar neuron LC28	
720575940646119534	FlyWire:720575940646119534	VFB_fw128169	flywire783	is_a	lamina intrinsic neuron Lai	
720575940646132078	FlyWire:720575940646132078	VFB_fw073689	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940646151044	FlyWire:720575940646151044	VFB_fw014873	flywire783	is_a	adult medulla visual projection neuron MeVP1	FlyBase:FBrf0262545
720575940646199860	FlyWire:720575940646199860	VFB_fw062086	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940646200372	FlyWire:720575940646200372	VFB_fw073637	flywire783	is_a	T3 neuron	
720575940646208878	FlyWire:720575940646208878	VFB_fw058027	flywire783	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
720575940646209156	FlyWire:720575940646209156	VFB_fw039480	flywire783	is_a	small central-projecting DN3 neuron	
720575940646209902	FlyWire:720575940646209902	VFB_fw059327	flywire783	is_a	lobula plate intrinsic neuron LPi2e	FlyBase:FBrf0262545
720575940646225006	FlyWire:720575940646225006	VFB_fw036550	flywire783	is_a	adult CA-LP neuron	
720575940646234676	FlyWire:720575940646234676	VFB_fw059928	flywire783	is_a	translobula plate neuron Tlp14	
720575940646265966	FlyWire:720575940646265966	VFB_fw110043	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940646270830	FlyWire:720575940646270830	VFB_fw098471	flywire783	is_a	adult central medulla intrinsic neuron Cm10	FlyBase:FBrf0262545
720575940646277230	FlyWire:720575940646277230	VFB_fw003535	flywire783	is_a	adult lobula columnar neuron LC28	
720575940646290979	FlyWire:720575940646290979	VFB_fw042161	flywire783	is_a	alpha/beta Kenyon cell	
720575940646308148	FlyWire:720575940646308148	VFB_fw016713	flywire783	is_a	alpha/beta Kenyon cell	
720575940646310254	FlyWire:720575940646310254	VFB_fw136317	flywire783	is_a	distal medullary amacrine neuron Dm-DRA2	
720575940646325870	FlyWire:720575940646325870	VFB_fw086587	flywire783	is_a	adult central medulla intrinsic neuron Cm4	FlyBase:FBrf0262545
720575940646339694	FlyWire:720575940646339694	VFB_fw139094	flywire783	is_a	lamina monopolar neuron L3	
720575940646345251	FlyWire:720575940646345251	VFB_fw087557	flywire783	is_a	medulla tangential intrinsic neuron 1	FlyBase:FBrf0262545
720575940646350388	FlyWire:720575940646350388	VFB_fw073857	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940646350702	FlyWire:720575940646350702	VFB_fw033823	flywire783	is_a	adult lobula tangential neuron LT52	
720575940646401902	FlyWire:720575940646401902	VFB_fw120934	flywire783	is_a	transmedullary Y neuron TmY9	
720575940646406435	FlyWire:720575940646406435	VFB_fw089330	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940646439044	FlyWire:720575940646439044	VFB_fw048998	flywire783	is_a	adult medulla-tubercle neuron of dorsal rim area	
720575940646479907	FlyWire:720575940646479907	VFB_fw086296	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940646484003	FlyWire:720575940646484003	VFB_fw085573	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940646485795	FlyWire:720575940646485795	VFB_fw071202	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940646504814	FlyWire:720575940646504814	VFB_fw114590	flywire783	is_a	adult central medulla intrinsic neuron Cm28	FlyBase:FBrf0262545
720575940646508142	FlyWire:720575940646508142	VFB_fw006644	flywire783	is_a	adult lobula columnar neuron LC36	
720575940646515822	FlyWire:720575940646515822	VFB_fw096566	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940646520942	FlyWire:720575940646520942	VFB_fw138487	flywire783	is_a	lamina intrinsic neuron Lai	
720575940646531363	FlyWire:720575940646531363	VFB_fw097487	flywire783	is_a	adult medulla intrinsic neuron Mi17	FlyBase:FBrf0262545
720575940646537582	FlyWire:720575940646537582	VFB_fw138542	flywire783	is_a	medulla intrinsic neuron Mi9	
720575940646541603	FlyWire:720575940646541603	VFB_fw058177	flywire783	is_a	adult lobula intrinsic neuron Li22	FlyBase:FBrf0262545
720575940646542446	FlyWire:720575940646542446	VFB_fw028085	flywire783	is_a	accessory medulla neuron aMe4	
720575940646549539	FlyWire:720575940646549539	VFB_fw098527	flywire783	is_a	transmedullary neuron Tm34	FlyBase:FBrf0262545
720575940646554659	FlyWire:720575940646554659	VFB_fw040578	flywire783	is_a	adult AN07B095 neuron	
720575940646559540	FlyWire:720575940646559540	VFB_fw059892	flywire783	is_a	medulla tangential intrinsic neuron 1	FlyBase:FBrf0262545
720575940646566435	FlyWire:720575940646566435	VFB_fw050827	flywire783	is_a	Y neuron Y11	
720575940646572579	FlyWire:720575940646572579	VFB_fw056938	flywire783	is_a	transmedullary neuron Tm2	
720575940646596643	FlyWire:720575940646596643	VFB_fw103446	flywire783	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
720575940646606115	FlyWire:720575940646606115	VFB_fw103354	flywire783	is_a	medulla tangential intrinsic neuron 1	FlyBase:FBrf0262545
720575940646608419	FlyWire:720575940646608419	VFB_fw103375	flywire783	is_a	adult central medulla intrinsic neuron Cm3	FlyBase:FBrf0262545
720575940646608931	FlyWire:720575940646608931	VFB_fw057063	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940646616611	FlyWire:720575940646616611	VFB_fw102405	flywire783	is_a	transmedullary neuron Tm8	
720575940646617476	FlyWire:720575940646617476	VFB_fw071975	flywire783	is_a	T3 neuron	
720575940646619171	FlyWire:720575940646619171	VFB_fw103905	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940646631459	FlyWire:720575940646631459	VFB_fw104287	flywire783	is_a	adult central medulla intrinsic neuron Cm7	FlyBase:FBrf0262545
720575940646636323	FlyWire:720575940646636323	VFB_fw104380	flywire783	is_a	transmedullary neuron Tm32	FlyBase:FBrf0262545
720575940646644003	FlyWire:720575940646644003	VFB_fw058862	flywire783	is_a	adult lobula intrinsic neuron Li27	FlyBase:FBrf0262545
720575940646646148	FlyWire:720575940646646148	VFB_fw026977	flywire783	is_a	alpha/beta Kenyon cell	
720575940646682932	FlyWire:720575940646682932	VFB_fw023919	flywire783	is_a	alpha/beta Kenyon cell	
720575940646699043	FlyWire:720575940646699043	VFB_fw109948	flywire783	is_a	adult central medulla intrinsic neuron Cm5	FlyBase:FBrf0262545
720575940646707076	FlyWire:720575940646707076	VFB_fw029982	flywire783	is_a	adult fan-shaped body layer 4 tangential neuron	
720575940646719011	FlyWire:720575940646719011	VFB_fw113530	flywire783	is_a	adult lobula intrinsic neuron Li27	FlyBase:FBrf0262545
720575940646719779	FlyWire:720575940646719779	VFB_fw111941	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940646731828	FlyWire:720575940646731828	VFB_fw079385	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940646740868	FlyWire:720575940646740868	VFB_fw010634	flywire783	is_a	adult medulla visual projection neuron MeVP3	FlyBase:FBrf0262545
720575940646752052	FlyWire:720575940646752052	VFB_fw012474	flywire783	is_a	adult medulla visual projection neuron MeVP3	FlyBase:FBrf0262545
720575940646755619	FlyWire:720575940646755619	VFB_fw113554	flywire783	is_a	adult lobula intrinsic neuron Li27	FlyBase:FBrf0262545
720575940646757172	FlyWire:720575940646757172	VFB_fw086843	flywire783	is_a	distal medullary amacrine neuron Dm16	
720575940646784308	FlyWire:720575940646784308	VFB_fw088408	flywire783	is_a	transmedullary neuron Tm2	
720575940646785588	FlyWire:720575940646785588	VFB_fw088419	flywire783	is_a	adult central medulla intrinsic neuron Cm2	FlyBase:FBrf0262545
720575940646817844	FlyWire:720575940646817844	VFB_fw051850	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940646867508	FlyWire:720575940646867508	VFB_fw091442	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940646874403	FlyWire:720575940646874403	VFB_fw053086	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940646895139	FlyWire:720575940646895139	VFB_fw090826	flywire783	is_a	transmedullary neuron Tm30	FlyBase:FBrf0262545
720575940646896516	FlyWire:720575940646896516	VFB_fw074775	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940646897540	FlyWire:720575940646897540	VFB_fw051488	flywire783	is_a	translobula plate neuron Tlp5	
720575940646935940	FlyWire:720575940646935940	VFB_fw075653	flywire783	is_a	lobula plate intrinsic neuron LPi4a	FlyBase:FBrf0262545
720575940646982708	FlyWire:720575940646982708	VFB_fw096444	flywire783	is_a	adult medulla-lobula neuron MeLo3b	FlyBase:FBrf0262545
720575940646992772	FlyWire:720575940646992772	VFB_fw113673	flywire783	is_a	adult medulla-lobula neuron MeLo3b	FlyBase:FBrf0262545
720575940646994228	FlyWire:720575940646994228	VFB_fw097118	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940647003956	FlyWire:720575940647003956	VFB_fw097310	flywire783	is_a	distal medullary amacrine neuron Dm8b	
720575940647048995	FlyWire:720575940647048995	VFB_fw122252	flywire783	is_a	lobula plate intrinsic neuron LPi3c	FlyBase:FBrf0262545
720575940647064099	FlyWire:720575940647064099	VFB_fw069352	flywire783	is_a	distal medullary amacrine neuron Dm8a	
720575940647069987	FlyWire:720575940647069987	VFB_fw128766	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940647071779	FlyWire:720575940647071779	VFB_fw048574	flywire783	is_a	adult medulla-tubercle neuron of dorsal rim area	
720575940647072564	FlyWire:720575940647072564	VFB_fw058252	flywire783	is_a	adult medulla-lobula neuron MeLo4	FlyBase:FBrf0262545
720575940647073315	FlyWire:720575940647073315	VFB_fw016270	flywire783	is_a	adult lobula tangential neuron LT52	
720575940647089972	FlyWire:720575940647089972	VFB_fw099408	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940647091252	FlyWire:720575940647091252	VFB_fw099428	flywire783	is_a	distal medullary amacrine neuron Dm-DRA1	
720575940647094051	FlyWire:720575940647094051	VFB_fw073307	flywire783	is_a	transmedullary neuron Tm33	FlyBase:FBrf0262545
720575940647094660	FlyWire:720575940647094660	VFB_fw078228	flywire783	is_a	lamina monopolar neuron L2	
720575940647123076	FlyWire:720575940647123076	VFB_fw058821	flywire783	is_a	Y neuron Y12	
720575940647138595	FlyWire:720575940647138595	VFB_fw009973	flywire783	is_a	adult lobula columnar neuron LC28	
720575940647148340	FlyWire:720575940647148340	VFB_fw102989	flywire783	is_a	transmedullary neuron Tm2	
720575940647154484	FlyWire:720575940647154484	VFB_fw105480	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940647161140	FlyWire:720575940647161140	VFB_fw085949	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940647178019	FlyWire:720575940647178019	VFB_fw100380	flywire783	is_a	transmedullary Y neuron TmY5a	
720575940647180835	FlyWire:720575940647180835	VFB_fw007478	flywire783	is_a	adult medulla visual projection neuron MeVP1	FlyBase:FBrf0262545
720575940647192196	FlyWire:720575940647192196	VFB_fw059641	flywire783	is_a	lobula plate intrinsic neuron LPi2d	FlyBase:FBrf0262545
720575940647224099	FlyWire:720575940647224099	VFB_fw109581	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940647246627	FlyWire:720575940647246627	VFB_fw065313	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940647254660	FlyWire:720575940647254660	VFB_fw078509	flywire783	is_a	Y neuron Y12	
720575940647291427	FlyWire:720575940647291427	VFB_fw032938	flywire783	is_a	adult lobula tangential neuron LT52	
720575940647296564	FlyWire:720575940647296564	VFB_fw059972	flywire783	is_a	lobula plate intrinsic neuron LPi1-4	FlyBase:FBrf0262545
720575940647298083	FlyWire:720575940647298083	VFB_fw135978	flywire783	is_a	adult medulla intrinsic neuron Mi17	FlyBase:FBrf0262545
720575940647300387	FlyWire:720575940647300387	VFB_fw109742	flywire783	is_a	lobula plate intrinsic neuron LPi34-12	FlyBase:FBrf0262545
720575940647304068	FlyWire:720575940647304068	VFB_fw081888	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940647306884	FlyWire:720575940647306884	VFB_fw060900	flywire783	is_a	medulla tangential intrinsic neuron 2	FlyBase:FBrf0262545
720575940647307043	FlyWire:720575940647307043	VFB_fw104636	flywire783	is_a	distal medullary amacrine neuron Dm-DRA1	
720575940647317113	FlyWire:720575940647317113	VFB_fw014626	flywire783	is_a	adult tubercle-bulb neuron 09	
720575940647334964	FlyWire:720575940647334964	VFB_fw117567	flywire783	is_a	distal medullary amacrine neuron Dm3b	FlyBase:FBrf0262545
720575940647352196	FlyWire:720575940647352196	VFB_fw049490	flywire783	is_a	medulla columnar neuron MC64	
720575940647360132	FlyWire:720575940647360132	VFB_fw090474	flywire783	is_a	adult transmedullary Y neuron TmY21	FlyBase:FBrf0262545
720575940647361668	FlyWire:720575940647361668	VFB_fw087464	flywire783	is_a	distal medullary amacrine neuron Dm-DRA1	
720575940647374371	FlyWire:720575940647374371	VFB_fw097323	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940647374627	FlyWire:720575940647374627	VFB_fw087881	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940647379764	FlyWire:720575940647379764	VFB_fw071766	flywire783	is_a	centrifugal neuron C3	
720575940647415331	FlyWire:720575940647415331	VFB_fw068655	flywire783	is_a	transmedullary neuron Tm29	FlyBase:FBrf0262545
720575940647441187	FlyWire:720575940647441187	VFB_fw035492	flywire783	is_a	vertical system-like neuron VSm	
720575940647449476	FlyWire:720575940647449476	VFB_fw090803	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940647454499	FlyWire:720575940647454499	VFB_fw119228	flywire783	is_a	adult central medulla intrinsic neuron Cm1	FlyBase:FBrf0262545
720575940647463459	FlyWire:720575940647463459	VFB_fw039661	flywire783	is_a	adult lobula columnar neuron LC37	
720575940647472260	FlyWire:720575940647472260	VFB_fw002704	flywire783	is_a	adult lateral horn PV4a2 neuron	
720575940647495044	FlyWire:720575940647495044	VFB_fw086494	flywire783	is_a	transmedullary neuron Tm30	FlyBase:FBrf0262545
720575940647528500	FlyWire:720575940647528500	VFB_fw008932	flywire783	is_a	adult lobula columnar neuron LC31a	
720575940647537716	FlyWire:720575940647537716	VFB_fw113764	flywire783	is_a	medulla tangential intrinsic neuron 2	FlyBase:FBrf0262545
720575940647563316	FlyWire:720575940647563316	VFB_fw051611	flywire783	is_a	medulla columnar neuron MC64	
720575940647564676	FlyWire:720575940647564676	VFB_fw057636	flywire783	is_a	adult lobula intrinsic neuron Li27	FlyBase:FBrf0262545
720575940647569716	FlyWire:720575940647569716	VFB_fw121040	flywire783	is_a	adult central medulla intrinsic neuron Cm3	FlyBase:FBrf0262545
720575940647586180	FlyWire:720575940647586180	VFB_fw060259	flywire783	is_a	Y neuron Y11	
720575940647589172	FlyWire:720575940647589172	VFB_fw020446	flywire783	is_a	adult lobula tangential neuron LT41	
720575940647599412	FlyWire:720575940647599412	VFB_fw084956	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940647607604	FlyWire:720575940647607604	VFB_fw085860	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940647617412	FlyWire:720575940647617412	VFB_fw103066	flywire783	is_a	distal medullary amacrine neuron Dm3a	FlyBase:FBrf0262545
720575940647635588	FlyWire:720575940647635588	VFB_fw105702	flywire783	is_a	adult central medulla intrinsic neuron Cm3	FlyBase:FBrf0262545
720575940647647108	FlyWire:720575940647647108	VFB_fw106321	flywire783	is_a	distal medullary amacrine neuron Dm3c	FlyBase:FBrf0262545
720575940647660340	FlyWire:720575940647660340	VFB_fw128313	flywire783	is_a	outer photoreceptor cell	
720575940647668532	FlyWire:720575940647668532	VFB_fw058930	flywire783	is_a	adult medulla-lobula neuron MeLo3a	FlyBase:FBrf0262545
720575940647671940	FlyWire:720575940647671940	VFB_fw058853	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940647674676	FlyWire:720575940647674676	VFB_fw053190	flywire783	is_a	adult CB3820 neuron	
720575940647681156	FlyWire:720575940647681156	VFB_fw109644	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940647703684	FlyWire:720575940647703684	VFB_fw110671	flywire783	is_a	adult transmedullary Y neuron TmY17	FlyBase:FBrf0262545
720575940647712388	FlyWire:720575940647712388	VFB_fw113281	flywire783	is_a	Y neuron Y12	
720575940647716916	FlyWire:720575940647716916	VFB_fw090414	flywire783	is_a	transmedullary Y neuron TmY13	FlyBase:FBrf0262545
720575940647734916	FlyWire:720575940647734916	VFB_fw114478	flywire783	is_a	adult medulla-lobula neuron MeLo3a	FlyBase:FBrf0262545
720575940647757444	FlyWire:720575940647757444	VFB_fw106564	flywire783	is_a	adult central medulla intrinsic neuron Cm3	FlyBase:FBrf0262545
720575940647789364	FlyWire:720575940647789364	VFB_fw139248	flywire783	is_a	lamina intrinsic neuron Lai	
