subject_external_id	subject_name	object	subject_external_db	relation	pub
70863	Cm6_R (JRC_OpticLobe:70863)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
77492	Cm6_R (JRC_OpticLobe:77492)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
83837	Cm6_R (JRC_OpticLobe:83837)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
109880	Cm6_R (JRC_OpticLobe:109880)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
126477	Cm6_R (JRC_OpticLobe:126477)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
86980	Cm6_R (JRC_OpticLobe:86980)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
114973	Cm6_R (JRC_OpticLobe:114973)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
80816	Cm6_R (JRC_OpticLobe:80816)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
97801	Cm6_R (JRC_OpticLobe:97801)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
97472	Cm6_R (JRC_OpticLobe:97472)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
90653	Cm6_R (JRC_OpticLobe:90653)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
113204	Cm6_R (JRC_OpticLobe:113204)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
86122	Cm6_R (JRC_OpticLobe:86122)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
90641	Cm6_R (JRC_OpticLobe:90641)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
85115	Cm6_R (JRC_OpticLobe:85115)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
85541	Cm6_R (JRC_OpticLobe:85541)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
102321	Cm6_R (JRC_OpticLobe:102321)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
78034	Cm6_R (JRC_OpticLobe:78034)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
84885	Cm6_R (JRC_OpticLobe:84885)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
134893	Cm6_R (JRC_OpticLobe:134893)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
68683	Cm6_R (JRC_OpticLobe:68683)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
78649	Cm6_R (JRC_OpticLobe:78649)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
114437	Cm6_R (JRC_OpticLobe:114437)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
89480	Cm6_R (JRC_OpticLobe:89480)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
64708	Cm6_R (JRC_OpticLobe:64708)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
75055	Cm6_R (JRC_OpticLobe:75055)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
68607	Cm6_R (JRC_OpticLobe:68607)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
99581	Cm6_R (JRC_OpticLobe:99581)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
91604	Cm6_R (JRC_OpticLobe:91604)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
76139	Cm6_R (JRC_OpticLobe:76139)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
85222	Cm6_R (JRC_OpticLobe:85222)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
120965	Cm6_R (JRC_OpticLobe:120965)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
122488	Cm6_R (JRC_OpticLobe:122488)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
68150	Cm6_R (JRC_OpticLobe:68150)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
73471	Cm6_R (JRC_OpticLobe:73471)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
131335	Cm6_R (JRC_OpticLobe:131335)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
95693	Cm6_R (JRC_OpticLobe:95693)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
110976	Cm6_R (JRC_OpticLobe:110976)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
72176	Cm6_R (JRC_OpticLobe:72176)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
123298	Cm6_R (JRC_OpticLobe:123298)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
63676	Cm6_R (JRC_OpticLobe:63676)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
86227	Cm6_R (JRC_OpticLobe:86227)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
73108	Cm6_R (JRC_OpticLobe:73108)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
63683	Cm6_R (JRC_OpticLobe:63683)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
91528	Cm6_R (JRC_OpticLobe:91528)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
53653	Cm6_R (JRC_OpticLobe:53653)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
93282	Cm6_R (JRC_OpticLobe:93282)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
74586	Cm6_R (JRC_OpticLobe:74586)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
86947	Cm6_R (JRC_OpticLobe:86947)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
77885	Cm6_R (JRC_OpticLobe:77885)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
64669	Cm6_R (JRC_OpticLobe:64669)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
69109	Cm6_R (JRC_OpticLobe:69109)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
64821	Cm6_R (JRC_OpticLobe:64821)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
96291	Cm6_R (JRC_OpticLobe:96291)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
70744	Cm6_R (JRC_OpticLobe:70744)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
74471	Cm6_R (JRC_OpticLobe:74471)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
97384	Cm6_R (JRC_OpticLobe:97384)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
121466	Cm6_R (JRC_OpticLobe:121466)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
71625	Cm6_R (JRC_OpticLobe:71625)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
75048	Cm6_R (JRC_OpticLobe:75048)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
69623	Cm6_R (JRC_OpticLobe:69623)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
112777	Cm6_R (JRC_OpticLobe:112777)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
84904	Cm6_R (JRC_OpticLobe:84904)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
144901	Cm6_R (JRC_OpticLobe:144901)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
106215	Cm6_R (JRC_OpticLobe:106215)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
90115	Cm6_R (JRC_OpticLobe:90115)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
74759	Cm6_R (JRC_OpticLobe:74759)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
90486	Cm6_R (JRC_OpticLobe:90486)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
107552	Cm6_R (JRC_OpticLobe:107552)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
57446	Cm6_R (JRC_OpticLobe:57446)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
86254	Cm6_R (JRC_OpticLobe:86254)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
110284	Cm6_R (JRC_OpticLobe:110284)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
132849	Cm6_R (JRC_OpticLobe:132849)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
78454	Cm6_R (JRC_OpticLobe:78454)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
86867	Cm6_R (JRC_OpticLobe:86867)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
84307	Cm6_R (JRC_OpticLobe:84307)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
98134	Cm6_R (JRC_OpticLobe:98134)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
77365	Cm6_R (JRC_OpticLobe:77365)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
123349	Cm6_R (JRC_OpticLobe:123349)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
80703	Cm6_R (JRC_OpticLobe:80703)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
64060	Cm6_R (JRC_OpticLobe:64060)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
133797	Cm6_R (JRC_OpticLobe:133797)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
96129	Cm6_R (JRC_OpticLobe:96129)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
71327	Cm6_R (JRC_OpticLobe:71327)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
135843	Cm6_R (JRC_OpticLobe:135843)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
66622	Cm6_R (JRC_OpticLobe:66622)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
130621	Cm6_R (JRC_OpticLobe:130621)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
79020	Cm6_R (JRC_OpticLobe:79020)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
100242	Cm7_R (JRC_OpticLobe:100242)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
62827	Cm7_R (JRC_OpticLobe:62827)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
117136	Cm7_R (JRC_OpticLobe:117136)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
75160	Cm7_R (JRC_OpticLobe:75160)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
74810	Cm7_R (JRC_OpticLobe:74810)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
103693	Cm7_R (JRC_OpticLobe:103693)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
69779	Cm7_R (JRC_OpticLobe:69779)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
82217	Cm7_R (JRC_OpticLobe:82217)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
59512	Cm7_R (JRC_OpticLobe:59512)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
60385	Cm7_R (JRC_OpticLobe:60385)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
102412	Cm7_R (JRC_OpticLobe:102412)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
63069	Cm7_R (JRC_OpticLobe:63069)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
63975	Cm7_R (JRC_OpticLobe:63975)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
32327	Cm7_R (JRC_OpticLobe:32327)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
82875	Cm7_R (JRC_OpticLobe:82875)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
20444	Cm7_R (JRC_OpticLobe:20444)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
54851	Cm7_R (JRC_OpticLobe:54851)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
67803	Cm7_R (JRC_OpticLobe:67803)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
61856	Cm7_R (JRC_OpticLobe:61856)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
62807	Cm7_R (JRC_OpticLobe:62807)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
67666	Cm7_R (JRC_OpticLobe:67666)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
60087	Cm7_R (JRC_OpticLobe:60087)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
65911	Cm7_R (JRC_OpticLobe:65911)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
63288	Cm7_R (JRC_OpticLobe:63288)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
103263	Cm7_R (JRC_OpticLobe:103263)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
87806	Cm7_R (JRC_OpticLobe:87806)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
65839	Cm7_R (JRC_OpticLobe:65839)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
112370	Cm7_R (JRC_OpticLobe:112370)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
75131	Cm7_R (JRC_OpticLobe:75131)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
60252	Cm7_R (JRC_OpticLobe:60252)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
84769	Cm7_R (JRC_OpticLobe:84769)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
78677	Cm7_R (JRC_OpticLobe:78677)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
72675	Cm7_R (JRC_OpticLobe:72675)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
62605	Cm7_R (JRC_OpticLobe:62605)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
61047	Cm7_R (JRC_OpticLobe:61047)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
78053	Cm7_R (JRC_OpticLobe:78053)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
65632	Cm7_R (JRC_OpticLobe:65632)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
57765	Cm7_R (JRC_OpticLobe:57765)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
58927	Cm7_R (JRC_OpticLobe:58927)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
67013	Cm7_R (JRC_OpticLobe:67013)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
88658	Cm7_R (JRC_OpticLobe:88658)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
66390	Cm7_R (JRC_OpticLobe:66390)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
67012	Cm7_R (JRC_OpticLobe:67012)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
65824	Cm7_R (JRC_OpticLobe:65824)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
77549	Cm7_R (JRC_OpticLobe:77549)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
56649	Cm7_R (JRC_OpticLobe:56649)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
71027	Cm7_R (JRC_OpticLobe:71027)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
67644	Cm7_R (JRC_OpticLobe:67644)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
59073	Cm7_R (JRC_OpticLobe:59073)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
67446	Cm7_R (JRC_OpticLobe:67446)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
80791	Cm7_R (JRC_OpticLobe:80791)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
67638	Cm7_R (JRC_OpticLobe:67638)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
57862	Cm7_R (JRC_OpticLobe:57862)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
76243	Cm7_R (JRC_OpticLobe:76243)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
116586	Cm7_R (JRC_OpticLobe:116586)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
61195	Cm7_R (JRC_OpticLobe:61195)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
60625	Cm7_R (JRC_OpticLobe:60625)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
80278	Cm7_R (JRC_OpticLobe:80278)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
70827	Cm7_R (JRC_OpticLobe:70827)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
62552	Cm7_R (JRC_OpticLobe:62552)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
62503	Cm7_R (JRC_OpticLobe:62503)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
67209	Cm7_R (JRC_OpticLobe:67209)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
66525	Cm7_R (JRC_OpticLobe:66525)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
75360	Cm7_R (JRC_OpticLobe:75360)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
70371	Cm7_R (JRC_OpticLobe:70371)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
47711	Cm7_R (JRC_OpticLobe:47711)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
65263	Cm7_R (JRC_OpticLobe:65263)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
70352	Cm7_R (JRC_OpticLobe:70352)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
88673	Cm7_R (JRC_OpticLobe:88673)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
81893	Cm7_R (JRC_OpticLobe:81893)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
71605	Cm7_R (JRC_OpticLobe:71605)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
66923	Cm7_R (JRC_OpticLobe:66923)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
61175	Cm7_R (JRC_OpticLobe:61175)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
86920	Cm7_R (JRC_OpticLobe:86920)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
73263	Cm7_R (JRC_OpticLobe:73263)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
68317	Cm7_R (JRC_OpticLobe:68317)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
55574	Cm7_R (JRC_OpticLobe:55574)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
73138	Cm7_R (JRC_OpticLobe:73138)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
59756	Cm7_R (JRC_OpticLobe:59756)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
70003	Cm7_R (JRC_OpticLobe:70003)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
90591	Cm7_R (JRC_OpticLobe:90591)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
66402	Cm7_R (JRC_OpticLobe:66402)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
73042	Cm7_R (JRC_OpticLobe:73042)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
64932	Cm7_R (JRC_OpticLobe:64932)	central medulla intrinsic neuron	neuprint_JRC_OpticLobe_v1_0	is_a	doi_10_1101__2024_04_16_589741
