ind_object_name	ind_object_id	Tbars	downstream	relation	upstream	subject_external_id	subject_external_db
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	50	464	has_presynaptic_terminal_in		1198533883	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	193	1198533883	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	1	5	has_presynaptic_terminal_in		5812986430	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	29	5812986430	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	8	44	has_presynaptic_terminal_in		2126296267	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	166	2126296267	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	2	11	has_presynaptic_terminal_in		1876993474	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	150	1876993474	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	27	177	has_presynaptic_terminal_in		1939404488	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	143	1939404488	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	9	47	has_presynaptic_terminal_in		1971442009	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	87	1971442009	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	24	134	has_presynaptic_terminal_in		2245634599	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	804	2245634599	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	38	303	has_presynaptic_terminal_in		975289165	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	706	975289165	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	32	223	has_presynaptic_terminal_in		1130458829	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	591	1130458829	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	44	324	has_presynaptic_terminal_in		1099073905	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	677	1099073905	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	30	168	has_presynaptic_terminal_in		944249308	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	433	944249308	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	30	103	has_presynaptic_terminal_in		2000792054	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	450	2000792054	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	26	97	has_presynaptic_terminal_in		2247336031	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	349	2247336031	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	43	216	has_presynaptic_terminal_in		1005624122	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	426	1005624122	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	2	6	has_presynaptic_terminal_in		2247339883	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	286	2247339883	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	25	154	has_presynaptic_terminal_in		2001132925	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	618	2001132925	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	194	5813034670	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	251	2310091748	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	53	330	has_presynaptic_terminal_in		5813055632	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	231	5813055632	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	39	242	has_presynaptic_terminal_in		2247340372	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	127	2247340372	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	229	2310092069	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	18	93	has_presynaptic_terminal_in		764684348	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	166	764684348	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	2	17	has_presynaptic_terminal_in		1814846802	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	28	1814846802	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	1	3	has_presynaptic_terminal_in		1845876142	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	1	1845876142	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	2	11	has_presynaptic_terminal_in		1404933332	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	332	1404933332	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	6	57	has_presynaptic_terminal_in		1909707812	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	400	1909707812	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	31	166	has_presynaptic_terminal_in		1437669466	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	63	1437669466	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	11	81	has_presynaptic_terminal_in		2033139281	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	35	2033139281	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	7	32	has_presynaptic_terminal_in		1807342446	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	38	1807342446	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	18	108	has_presynaptic_terminal_in		1996280432	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	125	1996280432	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	5	24	has_presynaptic_terminal_in		1806664990	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	28	1806664990	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	13	75	has_presynaptic_terminal_in		1965245797	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	139	1965245797	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	20	107	has_presynaptic_terminal_in		1807001603	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	161	1807001603	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	7	41	has_presynaptic_terminal_in		1996276256	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	112	1996276256	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	12	53	has_presynaptic_terminal_in		1965245767	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	55	1965245767	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	7	42	has_presynaptic_terminal_in		1996276320	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	85	1996276320	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	11	38	has_presynaptic_terminal_in		1933239990	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	46	1933239990	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	7	33	has_presynaptic_terminal_in		1250432434	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	38	1250432434	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	1	3	has_presynaptic_terminal_in		1815890814	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	33	1815890814	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	1	5	has_presynaptic_terminal_in		1846260300	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	45	1846260300	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	4	25	has_presynaptic_terminal_in		1250091549	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	14	1250091549	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	8	45	has_presynaptic_terminal_in		1250091489	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	14	1250091489	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	1	5	has_presynaptic_terminal_in		2062780103	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	14	2062780103	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	5	1344223510	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	8	5813002062	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	2	8	has_presynaptic_terminal_in		2094501381	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	49	2094501381	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	8	35	has_presynaptic_terminal_in		1846930477	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	75	1846930477	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	42	5813047935	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	391	2962	has_presynaptic_terminal_in		1500063929	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	84	1500063929	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	1	2	has_presynaptic_terminal_in		2305628261	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	372	2305628261	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	1	388246273	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	1	5	has_presynaptic_terminal_in		706080993	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	27	706080993	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	1	4	has_presynaptic_terminal_in		424379864	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	46	424379864	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	1	2	has_presynaptic_terminal_in		5813056890	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	106	5813056890	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	2	11	has_presynaptic_terminal_in		420274150	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	45	420274150	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	14	87	has_presynaptic_terminal_in		699553429	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	28	699553429	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	6	48	has_presynaptic_terminal_in		579169195	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	28	579169195	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	19	451982486	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	1	10	has_presynaptic_terminal_in		483025785	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	51	483025785	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	7	60	has_presynaptic_terminal_in		515450389	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	84	515450389	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	14	73	has_presynaptic_terminal_in		546438473	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	156	546438473	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	3	16	has_presynaptic_terminal_in		549597974	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	1	549597974	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	13	327246931	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	3	449975227	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	115	669670654	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	24	258	has_presynaptic_terminal_in		484821546	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	9	484821546	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	1	6	has_presynaptic_terminal_in		2069320377	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	232	1724	has_presynaptic_terminal_in		5813055298	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4			has_postsynaptic_terminal_in	827	5813055298	neuprint_JRC_Hemibrain_1point1
SAD(-AMMC) on JRC_FlyEM_Hemibrain	VFB_001012c4	292	2000	has_presynaptic_terminal_in		2095549849	neuprint_JRC_Hemibrain_1point1
