filename	is_a	part_of	label	comment	dbxrefs
77812	adult neuron	male organism	T2_R (JRC_OpticLobe:77812)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:77812
56006	adult neuron	male organism	T2_R (JRC_OpticLobe:56006)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:56006
63614	adult neuron	male organism	T2_R (JRC_OpticLobe:63614)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:63614
83665	adult neuron	male organism	T2_R (JRC_OpticLobe:83665)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:83665
112056	adult neuron	male organism	T2_R (JRC_OpticLobe:112056)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:112056
71485	adult neuron	male organism	T2_R (JRC_OpticLobe:71485)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:71485
75419	adult neuron	male organism	T2_R (JRC_OpticLobe:75419)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:75419
89493	adult neuron	male organism	T2_R (JRC_OpticLobe:89493)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:89493
81360	adult neuron	male organism	T2_R (JRC_OpticLobe:81360)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:81360
62694	adult neuron	male organism	T2_R (JRC_OpticLobe:62694)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:62694
77232	adult neuron	male organism	T2_R (JRC_OpticLobe:77232)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:77232
132156	adult neuron	male organism	T2_R (JRC_OpticLobe:132156)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:132156
85098	adult neuron	male organism	T2_R (JRC_OpticLobe:85098)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:85098
99520	adult neuron	male organism	T2_R (JRC_OpticLobe:99520)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:99520
70127	adult neuron	male organism	T2_R (JRC_OpticLobe:70127)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:70127
71921	adult neuron	male organism	T2_R (JRC_OpticLobe:71921)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:71921
68493	adult neuron	male organism	T2_R (JRC_OpticLobe:68493)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:68493
86520	adult neuron	male organism	T2_R (JRC_OpticLobe:86520)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:86520
76324	adult neuron	male organism	T2_R (JRC_OpticLobe:76324)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:76324
89286	adult neuron	male organism	T2_R (JRC_OpticLobe:89286)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:89286
83448	adult neuron	male organism	T2_R (JRC_OpticLobe:83448)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:83448
70516	adult neuron	male organism	T2_R (JRC_OpticLobe:70516)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:70516
61984	adult neuron	male organism	T2_R (JRC_OpticLobe:61984)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:61984
62080	adult neuron	male organism	T2_R (JRC_OpticLobe:62080)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:62080
97913	adult neuron	male organism	T2_R (JRC_OpticLobe:97913)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:97913
86252	adult neuron	male organism	T2_R (JRC_OpticLobe:86252)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:86252
81833	adult neuron	male organism	T2_R (JRC_OpticLobe:81833)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:81833
73029	adult neuron	male organism	T2_R (JRC_OpticLobe:73029)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:73029
56240	adult neuron	male organism	T2_R (JRC_OpticLobe:56240)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:56240
80821	adult neuron	male organism	T2_R (JRC_OpticLobe:80821)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:80821
101915	adult neuron	male organism	T2_R (JRC_OpticLobe:101915)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:101915
65542	adult neuron	male organism	T2_R (JRC_OpticLobe:65542)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:65542
83279	adult neuron	male organism	T2_R (JRC_OpticLobe:83279)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:83279
93913	adult neuron	male organism	T2_R (JRC_OpticLobe:93913)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:93913
76375	adult neuron	male organism	T2_R (JRC_OpticLobe:76375)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:76375
70359	adult neuron	male organism	T2_R (JRC_OpticLobe:70359)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:70359
64588	adult neuron	male organism	T2_R (JRC_OpticLobe:64588)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:64588
71200	adult neuron	male organism	T2_R (JRC_OpticLobe:71200)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:71200
75450	adult neuron	male organism	T2_R (JRC_OpticLobe:75450)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:75450
73320	adult neuron	male organism	T2_R (JRC_OpticLobe:73320)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:73320
99502	adult neuron	male organism	T2_R (JRC_OpticLobe:99502)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:99502
64612	adult neuron	male organism	T2_R (JRC_OpticLobe:64612)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:64612
67802	adult neuron	male organism	T2_R (JRC_OpticLobe:67802)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:67802
63912	adult neuron	male organism	T2_R (JRC_OpticLobe:63912)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:63912
71019	adult neuron	male organism	T2_R (JRC_OpticLobe:71019)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:71019
77319	adult neuron	male organism	T2_R (JRC_OpticLobe:77319)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:77319
58599	adult neuron	male organism	T2_R (JRC_OpticLobe:58599)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:58599
71266	adult neuron	male organism	T2_R (JRC_OpticLobe:71266)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:71266
92835	adult neuron	male organism	T2_R (JRC_OpticLobe:92835)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:92835
98372	adult neuron	male organism	T2_R (JRC_OpticLobe:98372)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:98372
86056	adult neuron	male organism	T2_R (JRC_OpticLobe:86056)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:86056
78802	adult neuron	male organism	T2_R (JRC_OpticLobe:78802)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:78802
66538	adult neuron	male organism	T2_R (JRC_OpticLobe:66538)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:66538
64022	adult neuron	male organism	T2_R (JRC_OpticLobe:64022)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:64022
75076	adult neuron	male organism	T2_R (JRC_OpticLobe:75076)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:75076
98049	adult neuron	male organism	T2_R (JRC_OpticLobe:98049)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:98049
75928	adult neuron	male organism	T2_R (JRC_OpticLobe:75928)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:75928
91475	adult neuron	male organism	T2_R (JRC_OpticLobe:91475)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:91475
84124	adult neuron	male organism	T2_R (JRC_OpticLobe:84124)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:84124
70413	adult neuron	male organism	T2_R (JRC_OpticLobe:70413)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:70413
76238	adult neuron	male organism	T2_R (JRC_OpticLobe:76238)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:76238
89027	adult neuron	male organism	T2_R (JRC_OpticLobe:89027)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:89027
61550	adult neuron	male organism	T2_R (JRC_OpticLobe:61550)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:61550
81152	adult neuron	male organism	T2_R (JRC_OpticLobe:81152)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:81152
62265	adult neuron	male organism	T2_R (JRC_OpticLobe:62265)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:62265
78059	adult neuron	male organism	T2_R (JRC_OpticLobe:78059)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:78059
69692	adult neuron	male organism	T2_R (JRC_OpticLobe:69692)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:69692
64540	adult neuron	male organism	T2_R (JRC_OpticLobe:64540)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:64540
82456	adult neuron	male organism	T2_R (JRC_OpticLobe:82456)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:82456
82922	adult neuron	male organism	T2_R (JRC_OpticLobe:82922)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:82922
91449	adult neuron	male organism	T2_R (JRC_OpticLobe:91449)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:91449
95588	adult neuron	male organism	T2_R (JRC_OpticLobe:95588)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:95588
64897	adult neuron	male organism	T2_R (JRC_OpticLobe:64897)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:64897
62142	adult neuron	male organism	T2_R (JRC_OpticLobe:62142)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:62142
88756	adult neuron	male organism	T2_R (JRC_OpticLobe:88756)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:88756
65106	adult neuron	male organism	T2_R (JRC_OpticLobe:65106)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:65106
87573	adult neuron	male organism	T2_R (JRC_OpticLobe:87573)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:87573
90696	adult neuron	male organism	T2_R (JRC_OpticLobe:90696)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:90696
105754	adult neuron	male organism	T2_R (JRC_OpticLobe:105754)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:105754
58703	adult neuron	male organism	T2_R (JRC_OpticLobe:58703)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:58703
83529	adult neuron	male organism	T2_R (JRC_OpticLobe:83529)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:83529
87112	adult neuron	male organism	T2_R (JRC_OpticLobe:87112)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:87112
74474	adult neuron	male organism	T2_R (JRC_OpticLobe:74474)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:74474
64579	adult neuron	male organism	T2_R (JRC_OpticLobe:64579)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:64579
80993	adult neuron	male organism	T2_R (JRC_OpticLobe:80993)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:80993
64352	adult neuron	male organism	T2_R (JRC_OpticLobe:64352)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:64352
92296	adult neuron	male organism	T2_R (JRC_OpticLobe:92296)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:92296
61370	adult neuron	male organism	T2_R (JRC_OpticLobe:61370)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:61370
65803	adult neuron	male organism	T2_R (JRC_OpticLobe:65803)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:65803
72897	adult neuron	male organism	T2_R (JRC_OpticLobe:72897)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:72897
115917	adult neuron	male organism	T2_R (JRC_OpticLobe:115917)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:115917
62340	adult neuron	male organism	T2_R (JRC_OpticLobe:62340)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:62340
73580	adult neuron	male organism	T2_R (JRC_OpticLobe:73580)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:73580
65009	adult neuron	male organism	T2_R (JRC_OpticLobe:65009)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:65009
66442	adult neuron	male organism	T2_R (JRC_OpticLobe:66442)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:66442
77979	adult neuron	male organism	T2_R (JRC_OpticLobe:77979)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:77979
82688	adult neuron	male organism	T2_R (JRC_OpticLobe:82688)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:82688
92349	adult neuron	male organism	T2_R (JRC_OpticLobe:92349)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:92349
72663	adult neuron	male organism	T2_R (JRC_OpticLobe:72663)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:72663
94481	adult neuron	male organism	T2_R (JRC_OpticLobe:94481)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:94481
94741	adult neuron	male organism	T2_R (JRC_OpticLobe:94741)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:94741
64317	adult neuron	male organism	T2_R (JRC_OpticLobe:64317)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:64317
77903	adult neuron	male organism	T2_R (JRC_OpticLobe:77903)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:77903
65293	adult neuron	male organism	T2_R (JRC_OpticLobe:65293)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:65293
76391	adult neuron	male organism	T2_R (JRC_OpticLobe:76391)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:76391
77569	adult neuron	male organism	T2_R (JRC_OpticLobe:77569)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:77569
71518	adult neuron	male organism	T2_R (JRC_OpticLobe:71518)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:71518
72245	adult neuron	male organism	T2_R (JRC_OpticLobe:72245)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:72245
69121	adult neuron	male organism	T2_R (JRC_OpticLobe:69121)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:69121
86496	adult neuron	male organism	T2_R (JRC_OpticLobe:86496)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:86496
61968	adult neuron	male organism	T2_R (JRC_OpticLobe:61968)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:61968
70792	adult neuron	male organism	T2_R (JRC_OpticLobe:70792)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:70792
68858	adult neuron	male organism	T2_R (JRC_OpticLobe:68858)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:68858
81054	adult neuron	male organism	T2_R (JRC_OpticLobe:81054)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:81054
64960	adult neuron	male organism	T2_R (JRC_OpticLobe:64960)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:64960
57627	adult neuron	male organism	T2_R (JRC_OpticLobe:57627)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:57627
68240	adult neuron	male organism	T2_R (JRC_OpticLobe:68240)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:68240
70177	adult neuron	male organism	T2_R (JRC_OpticLobe:70177)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:70177
60863	adult neuron	male organism	T2_R (JRC_OpticLobe:60863)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:60863
99360	adult neuron	male organism	T2_R (JRC_OpticLobe:99360)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:99360
66372	adult neuron	male organism	T2_R (JRC_OpticLobe:66372)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:66372
72012	adult neuron	male organism	T2_R (JRC_OpticLobe:72012)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:72012
85623	adult neuron	male organism	T2_R (JRC_OpticLobe:85623)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:85623
88214	adult neuron	male organism	T2_R (JRC_OpticLobe:88214)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:88214
75832	adult neuron	male organism	T2_R (JRC_OpticLobe:75832)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:75832
76368	adult neuron	male organism	T2_R (JRC_OpticLobe:76368)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:76368
78905	adult neuron	male organism	T2_R (JRC_OpticLobe:78905)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:78905
92861	adult neuron	male organism	T2_R (JRC_OpticLobe:92861)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:92861
68464	adult neuron	male organism	T2_R (JRC_OpticLobe:68464)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:68464
86892	adult neuron	male organism	T2_R (JRC_OpticLobe:86892)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:86892
81415	adult neuron	male organism	T2_R (JRC_OpticLobe:81415)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:81415
67338	adult neuron	male organism	T2_R (JRC_OpticLobe:67338)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:67338
80831	adult neuron	male organism	T2_R (JRC_OpticLobe:80831)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:80831
73875	adult neuron	male organism	T2_R (JRC_OpticLobe:73875)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:73875
68920	adult neuron	male organism	T2_R (JRC_OpticLobe:68920)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:68920
82940	adult neuron	male organism	T2_R (JRC_OpticLobe:82940)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:82940
64913	adult neuron	male organism	T2_R (JRC_OpticLobe:64913)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:64913
62562	adult neuron	male organism	T2_R (JRC_OpticLobe:62562)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:62562
65280	adult neuron	male organism	T2_R (JRC_OpticLobe:65280)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:65280
61637	adult neuron	male organism	T2_R (JRC_OpticLobe:61637)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:61637
105774	adult neuron	male organism	T2_R (JRC_OpticLobe:105774)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:105774
61601	adult neuron	male organism	T2_R (JRC_OpticLobe:61601)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:61601
78500	adult neuron	male organism	T2_R (JRC_OpticLobe:78500)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:78500
61926	adult neuron	male organism	T2_R (JRC_OpticLobe:61926)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:61926
74365	adult neuron	male organism	T2_R (JRC_OpticLobe:74365)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:74365
98759	adult neuron	male organism	T2_R (JRC_OpticLobe:98759)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:98759
86859	adult neuron	male organism	T2_R (JRC_OpticLobe:86859)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:86859
84404	adult neuron	male organism	T2_R (JRC_OpticLobe:84404)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:84404
117351	adult neuron	male organism	T2_R (JRC_OpticLobe:117351)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:117351
64578	adult neuron	male organism	T2_R (JRC_OpticLobe:64578)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:64578
85489	adult neuron	male organism	T2_R (JRC_OpticLobe:85489)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:85489
77542	adult neuron	male organism	T2_R (JRC_OpticLobe:77542)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:77542
75159	adult neuron	male organism	T2_R (JRC_OpticLobe:75159)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:75159
89706	adult neuron	male organism	T2_R (JRC_OpticLobe:89706)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:89706
64061	adult neuron	male organism	T2_R (JRC_OpticLobe:64061)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:64061
82423	adult neuron	male organism	T2_R (JRC_OpticLobe:82423)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:82423
81659	adult neuron	male organism	T2_R (JRC_OpticLobe:81659)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:81659
80764	adult neuron	male organism	T2_R (JRC_OpticLobe:80764)	status-Traced, status label-Roughly traced, Optic Lobe classification: type-T2	neuprint_JRC_OpticLobe_v1_0:80764
