filename	label	AD	DBD	part_of
Janelia-1870576595253592162-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_647_528_2624120606307647528_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB077B_Brain_2020__8	P{R25D01-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576596008566882-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_855_074_1903749993097855074_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB077B_Brain_2020__9	P{R25D01-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576596008566882-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_147_815_2624119380195147815_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB077B_Brain_2020__10	P{R25D01-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576598487400546-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_449_570_1903754270025449570_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB051B_Brain_2020__5	P{R70B10-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576598487400546-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_413_352_2624120317974413352_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB051B_Brain_2020__6	P{R70B10-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576599909269602-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_110_562_1903752282546110562_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB051B_Brain_2020__7	P{R70B10-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576599909269602-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_533_608_2624120606391533608_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB051B_Brain_2020__8	P{R70B10-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576600492277858-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_735_458_1903755550638735458_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB082C_Brain_2020__5	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain
Janelia-1870576600492277858-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_605_096_2624121248002605096_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB082C_Brain_2020__6	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain
Janelia-1870576601771540578-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_170_914_1903755944123170914_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB082C_Brain_2020__7	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain
Janelia-1870576601771540578-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_728_295_2624120457061728295_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB082C_Brain_2020__8	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain
Janelia-1870576602509738082-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_240_226_1903757563032240226_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB082C_Brain_2020__9	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain
Janelia-1870576602509738082-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_867_175_2624127396411867175_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB082C_Brain_2020__10	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain
Janelia-1870576605408002146-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_456_866_1903758576103456866_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB018B_Brain_2020__9	P{R20G03-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576605408002146-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_651_623_2624121241635651623_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB018B_Brain_2020__10	P{R20G03-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576606523687010-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_287_330_1903759102136287330_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB018B_Brain_2020__11	P{R20G03-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576606523687010-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_223_143_2624119380434223143_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB018B_Brain_2020__12	P{R20G03-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576607568068706-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_287_970_2620830434430287970_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_MB018B_Brain_2020__13	P{R20G03-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576607568068706-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_939_496_2624119391393939496_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB018B_Brain_2020__14	P{R20G03-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576608331432034-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_803_618_1903758535053803618_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB018B_Brain_2020__15	P{R20G03-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576608331432034-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_706_471_2624118851666706471_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB018B_Brain_2020__16	P{R20G03-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576608931217506-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_225_634_1903759895388225634_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB018B_Brain_2020__17	P{R20G03-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576608931217506-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_461_607_2624118722100461607_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB018B_Brain_2020__18	P{R20G03-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1870576609581334626-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_907_240_2624126364889907240_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB093C_Brain_2020__1	PBac{R73H08-p65.AD}	P{R40B08-GAL4.DBD}	female organism|adult brain
Janelia-1870576613037441122-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_020_322_1903767322020020322_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB093C_Brain_2020__2	PBac{R73H08-p65.AD}	P{R40B08-GAL4.DBD}	female organism|adult brain
Janelia-1870576613037441122-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_117_671_2624124221634117671_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB093C_Brain_2020__3	PBac{R73H08-p65.AD}	P{R40B08-GAL4.DBD}	female organism|adult brain
Janelia-1870576656389767266-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_783_906_1903791956513783906_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB058B_Brain_2020__3	P{R82C10-p65.AD}	P{R50B03-GAL4.DBD}	female organism|adult brain
Janelia-1870576659300614242-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_507_618_1903790415958507618_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB058B_Brain_2020__4	P{R82C10-p65.AD}	P{R50B03-GAL4.DBD}	female organism|adult brain
Janelia-1870576659300614242-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_150_119_2624126282975150119_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB058B_Brain_2020__5	P{R82C10-p65.AD}	P{R50B03-GAL4.DBD}	female organism|adult brain
Janelia-1870576660382744674-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_758_434_1903791048895758434_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB058B_Brain_2020__6	P{R82C10-p65.AD}	P{R50B03-GAL4.DBD}	female organism|adult brain
Janelia-1870576660382744674-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_962_023_2624125965889962023_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB058B_Brain_2020__7	P{R82C10-p65.AD}	P{R50B03-GAL4.DBD}	female organism|adult brain
Janelia-1870576667701805154-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_212_642_1903811281807212642_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB438B_Brain_2020__1	P{R30E11-p65.AD}	P{R22B12-GAL4.DBD}	female organism|adult brain
Janelia-1870576667701805154-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_509_479_2624125402024509479_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB438B_Brain_2020__2	P{R30E11-p65.AD}	P{R22B12-GAL4.DBD}	female organism|adult brain
Janelia-1870576676065247330-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_346_978_1903840238900346978_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB060B_Brain_2020__7	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1870576676065247330-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_646_759_2624126409999646759_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB060B_Brain_2020__8	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1870576677621334114-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_453_794_1903838872727453794_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB060B_Brain_2020__9	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1870576677621334114-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_477_223_2624125297632477223_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB060B_Brain_2020__10	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1870576678787350626-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_664_226_1903841579135664226_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB060B_Brain_2020__11	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1870576678787350626-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_184_295_2624125902841184295_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB060B_Brain_2020__12	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1870576683090706530-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_014_370_1903843561305014370_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB060B_Brain_2020__13	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1870576683090706530-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_740_903_2624126563976740903_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB060B_Brain_2020__14	P{R82C10-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1870576690749505634-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_528_162_1903848290269528162_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB296B_Brain_2020__15	P{R15B01-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1870576690749505634-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_760_103_2624128731068760103_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB296B_Brain_2020__16	P{R15B01-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1870576693484191842-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_387_810_1903848149286387810_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB296B_Brain_2020__17	P{R15B01-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1870576693484191842-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_245_416_2624129003606245416_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB296B_Brain_2020__18	P{R15B01-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1870576695589732450-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_125_090_1903853063207125090_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB065B_Brain_2020__3	P{ple-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1870576695589732450-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_676_904_2624130940208676904_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB065B_Brain_2020__4	P{ple-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1870576697053544546-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_860_834_1903853462655860834_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB065B_Brain_2020__5	P{ple-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1870576697053544546-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_366_568_2624128484825366568_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB065B_Brain_2020__6	P{ple-p65.AD}	P{R72B05-GAL4.DBD}	female organism|adult brain
Janelia-1870576712023015522-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_120_546_1903860531958120546_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB304B_Brain_2020__4	P{R82C10-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1870576713390358626-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_314_018_1903860462303314018_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB304B_Brain_2020__5	P{R82C10-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1870576713390358626-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_514_023_2624128943321514023_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB304B_Brain_2020__6	P{R82C10-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1870576720977854562-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_306_914_1903863159446306914_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB308B_Brain_2020__3	P{ple-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1870576720977854562-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_339_431_2624129403969339431_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB308B_Brain_2020__4	P{ple-p65.AD}	P{R26F01-GAL4.DBD}	female organism|adult brain
Janelia-1870576731228733538-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_512_482_1903865791338512482_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB196B_Brain_2020__6	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-1870576731388117090-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_310_434_1903865722711310434_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB196B_Brain_2020__7	P{R58E02-p65.AD}	P{R36B06-GAL4.DBD}	female organism|adult brain
Janelia-1872732376866488418-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_664_866_1901480526917664866_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB042B_Brain_2020__16	P{R58E02-p65.AD}	P{R22E04-GAL4.DBD}	female organism|adult brain
Janelia-1872732380322594914-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_543_458_1901494121382543458_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB043C_Brain_2020__1	PBac{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1872732380322594914-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_778_532_2624115926940778532_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB043C_Brain_2020__2	PBac{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1872732381249536098-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_021_730_1901487170238021730_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB043C_Brain_2020__3	PBac{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1872732381249536098-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_549_796_2624116734306549796_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB043C_Brain_2020__4	PBac{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1872732381991927906-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_782_306_1901496262834782306_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB043C_Brain_2020__5	PBac{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1872732381991927906-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_289_762_2624117260553289762_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB043C_Brain_2020__6	PBac{R58E02-p65.AD}	P{R32D11-GAL4.DBD}	female organism|adult brain
Janelia-1872732385150238818-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_997_090_2531757488189997090_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB045B_Brain_2020__1	P{R58E02-p65.AD}	P{R87B09-GAL4.DBD}	female organism|adult brain
Janelia-1872732385150238818-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_946_594_2624118922474946594_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB045B_Brain_2020__2	P{R58E02-p65.AD}	P{R87B09-GAL4.DBD}	female organism|adult brain
Janelia-1889255988414906466-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_991_458_1901598950670991458_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB063B_Brain_2020__1	P{R93D10-p65.AD}	P{R68C09-GAL4.DBD}	female organism|adult brain
Janelia-1889255990474309730-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_128_802_1901601310013128802_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB063B_Brain_2020__2	P{R93D10-p65.AD}	P{R68C09-GAL4.DBD}	female organism|adult brain
Janelia-1958722316129009762-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_724_706_1958728117526724706_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB112C_Brain_2020__5	PBac{R93D10-p65.AD}	P{R13F04-GAL4.DBD}	female organism|adult brain
Janelia-1958722327038394466-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_675_682_1958728308132675682_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB549C_Brain_2020__7	PBac{R71D08-p65.AD}	P{R49C12-GAL4.DBD}	female organism|adult brain
Janelia-1958722330683244642-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_228_258_1958726932795228258_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB549C_Brain_2020__8	PBac{R71D08-p65.AD}	P{R49C12-GAL4.DBD}	female organism|adult brain
Janelia-1958722334273568866-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_093_602_1958727001523093602_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB549C_Brain_2020__9	PBac{R71D08-p65.AD}	P{R49C12-GAL4.DBD}	female organism|adult brain
Janelia-1958722334273568866-Brain-63x_nrs_jacs_jacsData_filestore_asoy_Alignment_482_914_2624118298383482914_align_REG_JRC2018_FEMALE_63x_DS_8bitc_J18U_SG	JRC_MB549C_Brain_2020__10	PBac{R71D08-p65.AD}	P{R49C12-GAL4.DBD}	female organism|adult brain
Janelia-1994454116687937634-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_181_218_1994459397090181218_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB011B_Brain_2020__8	P{R14C08-p65.AD}	P{R15B01-GAL4.DBD}	female organism|adult brain
Janelia-1994454120475394146-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_668_642_1994458868322668642_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB051B_Brain_2020__9	P{R70B10-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1994454120899018850-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_648_610_1994456677075648610_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB051B_Brain_2020__10	P{R70B10-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1994454123226857570-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_761_442_1994460376904761442_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB077B_Brain_2020__11	P{R25D01-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1994454134882828386-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_774_436_2587039413724774436_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_MB082C_Brain_2020__11	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain
Janelia-1994454135457448034-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_274_018_2223619673864274018_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB082C_Brain_2020__12	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain
Janelia-1994454135952375906-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_493_922_1994458899964493922_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB082C_Brain_2020__13	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain
Janelia-1994454136602493026-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_734_948_2587038713917734948_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_MB082C_Brain_2020__14	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain
Janelia-1994454138011779170-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_486_882_1994459036346486882_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB093C_Brain_2020__4	PBac{R73H08-p65.AD}	P{R40B08-GAL4.DBD}	female organism|adult brain
Janelia-1994454140431892578-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_858_530_1994457545539858530_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB077B_Brain_2020__12	P{R25D01-p65.AD}	P{R19F09-GAL4.DBD}	female organism|adult brain
Janelia-1994454143527288930-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_586_850_1994460509872586850_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB082C_Brain_2020__15	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain
Janelia-1994454145234370658-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_399_586_1994459738158399586_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB082C_Brain_2020__16	PBac{R40B08-p65.AD}	P{R23C06-GAL4.DBD}	female organism|adult brain
Janelia-1994454146073231458-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_084_194_1994460559726084194_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB093C_Brain_2020__5	PBac{R73H08-p65.AD}	P{R40B08-GAL4.DBD}	female organism|adult brain
Janelia-1994454147004366946-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_732_898_1994459549846732898_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB093C_Brain_2020__6	PBac{R73H08-p65.AD}	P{R40B08-GAL4.DBD}	female organism|adult brain
Janelia-1994454147604152418-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_550_370_1994460016538550370_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB093C_Brain_2020__7	PBac{R73H08-p65.AD}	P{R40B08-GAL4.DBD}	female organism|adult brain
Janelia-1994454148099080290-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_118_434_1994460285775118434_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB093C_Brain_2020__8	PBac{R73H08-p65.AD}	P{R40B08-GAL4.DBD}	female organism|adult brain
Janelia-1994454148585619554-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_290_338_1994457528129290338_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB093C_Brain_2020__9	PBac{R73H08-p65.AD}	P{R40B08-GAL4.DBD}	female organism|adult brain
Janelia-1994454153300017250-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_721_570_1994461399295721570_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB310C_Brain_2020__5	PBac{R52G04-p65.AD}	P{R17C11-GAL4.DBD}	female organism|adult brain
Janelia-1994454157200719970-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_254_242_1994470516949254242_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB110C_Brain_2020__3	PBac{R20A02-p65.AD}	P{R94B10-GAL4.DBD}	female organism|adult brain
Janelia-1994454159276900450-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_966_050_1994472884851966050_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB242A_Brain_2020__10	P{R64F07-p65.AD}	P{R57C10-GAL4.DBD}	female organism|adult brain
Janelia-1995312307160219746-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_314_786_2625389871866314786_align_REG_JRC2018_FEMALE_20x_HR_8bitc_J18U_SG	JRC_MB242A_Brain_2020__11	P{R64F07-p65.AD}	P{R57C10-GAL4.DBD}	female organism|adult brain
Janelia-1995312309999763554-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_358_370_1995318035346358370_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB057B_Brain_2020__7	P{R80G12-p65.AD}	P{R53H03-GAL4.DBD}	female organism|adult brain
Janelia-1995312314043072610-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_509_986_1995318121241509986_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB083C_Brain_2020__7	PBac{R52G04-p65.AD}	P{R94B10-GAL4.DBD}	female organism|adult brain
Janelia-1995312343512252514-Brain-20x_nrs_jacs_jacsData_filestore_asoy_Alignment_158_498_1995318451245158498_align_AlignedFlyBrain_8bitc_J18U_SG	JRC_MB607B_Brain_2020__6	P{R19B03-p65.AD}	P{R39A11-GAL4.DBD}	female organism|adult brain
