filename	label	part_of	Template	synonyms	dbxrefs	AD	DBD	comment
SS36265_23B09_113H06_B	JRC_SS36265_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36265|JRC_SS36265	FlyLightLarvalCNS:SS36265	P{R23B09-p65.AD}	P{VT040022-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS36266_41G11_113B12_A	JRC_SS36266_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36266|JRC_SS36266	FlyLightLarvalCNS:SS36266	P{R41G11-p65.AD}	P{VT019391-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS36266_41G11_113B12_B	JRC_SS36266_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36266|JRC_SS36266	FlyLightLarvalCNS:SS36266	P{R41G11-p65.AD}	P{VT019391-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS36849_117B09_58F07_A	JRC_SS36849_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36849|JRC_SS36849	FlyLightLarvalCNS:SS36849	P{VT019062-p65.AD}	P{R58F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS36849_117B09_58F07_B	JRC_SS36849_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36849|JRC_SS36849	FlyLightLarvalCNS:SS36849	P{VT019062-p65.AD}	P{R58F07-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS36851_117B09_65E06_A	JRC_SS36851_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36851|JRC_SS36851	FlyLightLarvalCNS:SS36851	P{VT019062-p65.AD}	P{R65E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS36851_117B09_65E06_B	JRC_SS36851_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36851|JRC_SS36851	FlyLightLarvalCNS:SS36851	P{VT019062-p65.AD}	P{R65E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS36856_116A03_74B11_A	JRC_SS36856_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36856|JRC_SS36856	FlyLightLarvalCNS:SS36856	P{VT048870-p65.AD}	P{R74B11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS36856_116A03_74B11_B	JRC_SS36856_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36856|JRC_SS36856	FlyLightLarvalCNS:SS36856	P{VT048870-p65.AD}	P{R74B11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS36857_116A03_13E12_A	JRC_SS36857_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36857|JRC_SS36857	FlyLightLarvalCNS:SS36857	P{VT048870-p65.AD}	P{R13E12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS36857_116A03_13E12_B	JRC_SS36857_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36857|JRC_SS36857	FlyLightLarvalCNS:SS36857	P{VT048870-p65.AD}	P{R13E12-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS36877_116C12_31F03_A	JRC_SS36877_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36877|JRC_SS36877	FlyLightLarvalCNS:SS36877	P{VT001426-p65.AD}	P{R31F03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS36877_116C12_31F03_B	JRC_SS36877_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36877|JRC_SS36877	FlyLightLarvalCNS:SS36877	P{VT001426-p65.AD}	P{R31F03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS36906_115B02_24A03_A	JRC_SS36906_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS36906|JRC_SS36906	FlyLightLarvalCNS:SS36906	P{VT065287-p65.AD}	P{R24A03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS36906_115B02_24A03_B	JRC_SS36906_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS36906|JRC_SS36906	FlyLightLarvalCNS:SS36906	P{VT065287-p65.AD}	P{R24A03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37332_116H12_32C05_A	JRC_SS37332_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37332|JRC_SS37332	FlyLightLarvalCNS:SS37332	P{VT014708-p65.AD}	P{R32C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37332_116H12_32C05_B	JRC_SS37332_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37332|JRC_SS37332	FlyLightLarvalCNS:SS37332	P{VT014708-p65.AD}	P{R32C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37338_117G11_15D08_A	JRC_SS37338_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37338|JRC_SS37338	FlyLightLarvalCNS:SS37338	P{VT031392-p65.AD}	P{R15D08-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37338_117G11_15D08_B	JRC_SS37338_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37338|JRC_SS37338	FlyLightLarvalCNS:SS37338	P{VT031392-p65.AD}	P{R15D08-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37396_47C08_117E01_A	JRC_SS37396_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37396|JRC_SS37396	FlyLightLarvalCNS:SS37396	P{R47C08-p65.AD}	P{VT026013-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37396_47C08_117E01_B	JRC_SS37396_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37396|JRC_SS37396	FlyLightLarvalCNS:SS37396	P{R47C08-p65.AD}	P{VT026013-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37688_118A01_94E11_A	JRC_SS37688_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37688|JRC_SS37688	FlyLightLarvalCNS:SS37688	P{VT036267-p65.AD}	P{R94E11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37688_118A01_94E11_B	JRC_SS37688_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37688|JRC_SS37688	FlyLightLarvalCNS:SS37688	P{VT036267-p65.AD}	P{R94E11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37698_117H12_127C07_A	JRC_SS37698_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37698|JRC_SS37698	FlyLightLarvalCNS:SS37698	P{VT034623-p65.AD}	P{VT037862-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37698_117H12_127C07_B	JRC_SS37698_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37698|JRC_SS37698	FlyLightLarvalCNS:SS37698	P{VT034623-p65.AD}	P{VT037862-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37700_117H12_117E06_A	JRC_SS37700_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37700|JRC_SS37700	FlyLightLarvalCNS:SS37700	P{VT034623-p65.AD}	P{VT026661-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37700_117H12_117E06_B	JRC_SS37700_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37700|JRC_SS37700	FlyLightLarvalCNS:SS37700	P{VT034623-p65.AD}	P{VT026661-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37706_117H12_18D09_A	JRC_SS37706_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37706|JRC_SS37706	FlyLightLarvalCNS:SS37706	P{VT034623-p65.AD}	P{R18D09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37706_117H12_18D09_B	JRC_SS37706_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37706|JRC_SS37706	FlyLightLarvalCNS:SS37706	P{VT034623-p65.AD}	P{R18D09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37707_117H12_12C11_A	JRC_SS37707_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37707|JRC_SS37707	FlyLightLarvalCNS:SS37707	P{VT034623-p65.AD}	P{R12C11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37707_117H12_12C11_B	JRC_SS37707_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37707|JRC_SS37707	FlyLightLarvalCNS:SS37707	P{VT034623-p65.AD}	P{R12C11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37710_117H12_128F10_A	JRC_SS37710_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37710|JRC_SS37710	FlyLightLarvalCNS:SS37710	P{VT034623-p65.AD}	P{VT057469-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37713_117G11_75C05_A	JRC_SS37713_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37713|JRC_SS37713	FlyLightLarvalCNS:SS37713	P{VT031392-p65.AD}	P{R75C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37713_117G11_75C05_B	JRC_SS37713_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37713|JRC_SS37713	FlyLightLarvalCNS:SS37713	P{VT031392-p65.AD}	P{R75C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37735_12C04_12C03_A	JRC_SS37735_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37735|JRC_SS37735	FlyLightLarvalCNS:SS37735	P{R12C04-p65.AD}	P{R12C03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37735_12C04_12C03_B	JRC_SS37735_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37735|JRC_SS37735	FlyLightLarvalCNS:SS37735	P{R12C04-p65.AD}	P{R12C03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37743_12C04_27A11_A	JRC_SS37743_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37743|JRC_SS37743	FlyLightLarvalCNS:SS37743	P{R12C04-p65.AD}	P{R27A11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37743_12C04_27A11_B	JRC_SS37743_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37743|JRC_SS37743	FlyLightLarvalCNS:SS37743	P{R12C04-p65.AD}	P{R27A11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37746_12C04_107F07_A	JRC_SS37746_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37746|JRC_SS37746	FlyLightLarvalCNS:SS37746	P{R12C04-p65.AD}	P{VT026700-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37746_12C04_107F07_B	JRC_SS37746_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37746|JRC_SS37746	FlyLightLarvalCNS:SS37746	P{R12C04-p65.AD}	P{VT026700-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37747_12C04_18D09_A	JRC_SS37747_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37747|JRC_SS37747	FlyLightLarvalCNS:SS37747	P{R12C04-p65.AD}	P{R18D09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37747_12C04_18D09_B	JRC_SS37747_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37747|JRC_SS37747	FlyLightLarvalCNS:SS37747	P{R12C04-p65.AD}	P{R18D09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37748_12C04_71D01_A	JRC_SS37748_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37748|JRC_SS37748	FlyLightLarvalCNS:SS37748	P{R12C04-p65.AD}	P{R71D01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37748_12C04_71D01_B	JRC_SS37748_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37748|JRC_SS37748	FlyLightLarvalCNS:SS37748	P{R12C04-p65.AD}	P{R71D01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37749_12C04_16C05_A	JRC_SS37749_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37749|JRC_SS37749	FlyLightLarvalCNS:SS37749	P{R12C04-p65.AD}	P{R16C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37749_12C04_16C05_B	JRC_SS37749_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37749|JRC_SS37749	FlyLightLarvalCNS:SS37749	P{R12C04-p65.AD}	P{R16C05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37764_18C12_37G09_A	JRC_SS37764_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37764|JRC_SS37764	FlyLightLarvalCNS:SS37764	P{R18C12-p65.AD}	P{R37G09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37764_18C12_37G09_B	JRC_SS37764_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37764|JRC_SS37764	FlyLightLarvalCNS:SS37764	P{R18C12-p65.AD}	P{R37G09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37769_18C12_60F09_A	JRC_SS37769_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS37769|JRC_SS37769	FlyLightLarvalCNS:SS37769	P{R18C12-p65.AD}	P{R60F09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS37769_18C12_60F09_B	JRC_SS37769_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS37769|JRC_SS37769	FlyLightLarvalCNS:SS37769	P{R18C12-p65.AD}	P{R60F09-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38025_82F02_117E01_A	JRC_SS38025_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38025|JRC_SS38025	FlyLightLarvalCNS:SS38025	P{R82F02-p65.AD}	P{VT026013-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38025_82F02_117E01_B	JRC_SS38025_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38025|JRC_SS38025	FlyLightLarvalCNS:SS38025	P{R82F02-p65.AD}	P{VT026013-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38026_82F02_121B02_A	JRC_SS38026_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38026|JRC_SS38026	FlyLightLarvalCNS:SS38026	P{R82F02-p65.AD}	P{VT037213-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38026_82F02_121B02_B	JRC_SS38026_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38026|JRC_SS38026	FlyLightLarvalCNS:SS38026	P{R82F02-p65.AD}	P{VT037213-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38038_118A01_117E07_A	JRC_SS38038_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38038|JRC_SS38038	FlyLightLarvalCNS:SS38038	P{VT036267-p65.AD}	P{VT026665-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38038_118A01_117E07_B	JRC_SS38038_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38038|JRC_SS38038	FlyLightLarvalCNS:SS38038	P{VT036267-p65.AD}	P{VT026665-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38046_118A09_117H12_A	JRC_SS38046_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38046|JRC_SS38046	FlyLightLarvalCNS:SS38046	P{VT037553-p65.AD}	P{VT034623-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38046_118A09_117H12_B	JRC_SS38046_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38046|JRC_SS38046	FlyLightLarvalCNS:SS38046	P{VT037553-p65.AD}	P{VT034623-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38047_118A09_127C07_A	JRC_SS38047_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38047|JRC_SS38047	FlyLightLarvalCNS:SS38047	P{VT037553-p65.AD}	P{VT037862-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38047_118A09_127C07_B	JRC_SS38047_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38047|JRC_SS38047	FlyLightLarvalCNS:SS38047	P{VT037553-p65.AD}	P{VT037862-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38049_118A09_49C01_A	JRC_SS38049_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38049|JRC_SS38049	FlyLightLarvalCNS:SS38049	P{VT037553-p65.AD}	P{R49C01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38049_118A09_49C01_B	JRC_SS38049_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38049|JRC_SS38049	FlyLightLarvalCNS:SS38049	P{VT037553-p65.AD}	P{R49C01-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38054_117H04_37G11_A	JRC_SS38054_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38054|JRC_SS38054	FlyLightLarvalCNS:SS38054	P{VT032900-p65.AD}	P{R37G11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38054_117H04_37G11_B	JRC_SS38054_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38054|JRC_SS38054	FlyLightLarvalCNS:SS38054	P{VT032900-p65.AD}	P{R37G11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38064_119A11_14E05_A	JRC_SS38064_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38064|JRC_SS38064	FlyLightLarvalCNS:SS38064	P{VT061917-p65.AD}	P{R14E05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38064_119A11_14E05_B	JRC_SS38064_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38064|JRC_SS38064	FlyLightLarvalCNS:SS38064	P{VT061917-p65.AD}	P{R14E05-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38101_93D09_114B02_A	JRC_SS38101_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38101|JRC_SS38101	FlyLightLarvalCNS:SS38101	P{R93D09-p65.AD}	P{VT043158-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38101_93D09_114B02_B	JRC_SS38101_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38101|JRC_SS38101	FlyLightLarvalCNS:SS38101	P{R93D09-p65.AD}	P{VT043158-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38393_116C12_70C11_A	JRC_SS38393_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38393|JRC_SS38393	FlyLightLarvalCNS:SS38393	P{VT001426-p65.AD}	P{R70C11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38393_116C12_70C11_B	JRC_SS38393_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38393|JRC_SS38393	FlyLightLarvalCNS:SS38393	P{VT001426-p65.AD}	P{R70C11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38399_65H09_108H11_A	JRC_SS38399_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38399|JRC_SS38399	FlyLightLarvalCNS:SS38399	P{R65H09-p65.AD}	P{VT050238-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38399_65H09_108H11_B	JRC_SS38399_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38399|JRC_SS38399	FlyLightLarvalCNS:SS38399	P{R65H09-p65.AD}	P{VT050238-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38404_65H09_76G11_A	JRC_SS38404_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38404|JRC_SS38404	FlyLightLarvalCNS:SS38404	P{R65H09-p65.AD}	P{R76G11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38404_65H09_76G11_B	JRC_SS38404_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38404|JRC_SS38404	FlyLightLarvalCNS:SS38404	P{R65H09-p65.AD}	P{R76G11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38410_91F03_107F01_A	JRC_SS38410_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38410|JRC_SS38410	FlyLightLarvalCNS:SS38410	P{R91F03-p65.AD}	P{VT026035-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38410_91F03_107F01_B	JRC_SS38410_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38410|JRC_SS38410	FlyLightLarvalCNS:SS38410	P{R91F03-p65.AD}	P{VT026035-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38411_91F03_118F11_A	JRC_SS38411_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38411|JRC_SS38411	FlyLightLarvalCNS:SS38411	P{R91F03-p65.AD}	P{VT049977-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38411_91F03_118F11_B	JRC_SS38411_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38411|JRC_SS38411	FlyLightLarvalCNS:SS38411	P{R91F03-p65.AD}	P{VT049977-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38412_91F03_42E06_A	JRC_SS38412_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38412|JRC_SS38412	FlyLightLarvalCNS:SS38412	P{R91F03-p65.AD}	P{R42E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38412_91F03_42E06_B	JRC_SS38412_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38412|JRC_SS38412	FlyLightLarvalCNS:SS38412	P{R91F03-p65.AD}	P{R42E06-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38417_91F03_12C03_A	JRC_SS38417_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38417|JRC_SS38417	FlyLightLarvalCNS:SS38417	P{R91F03-p65.AD}	P{R12C03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38417_91F03_12C03_B	JRC_SS38417_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38417|JRC_SS38417	FlyLightLarvalCNS:SS38417	P{R91F03-p65.AD}	P{R12C03-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38420_93D09_116H06_A	JRC_SS38420_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38420|JRC_SS38420	FlyLightLarvalCNS:SS38420	P{R93D09-p65.AD}	P{VT013618-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38429_93D09_64B11_A	JRC_SS38429_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS38429|JRC_SS38429	FlyLightLarvalCNS:SS38429	P{R93D09-p65.AD}	P{R64B11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS38429_93D09_64B11_B	JRC_SS38429_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS38429|JRC_SS38429	FlyLightLarvalCNS:SS38429	P{R93D09-p65.AD}	P{R64B11-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42123_40B01_94E10_A	JRC_SS42123_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS42123|JRC_SS42123	FlyLightLarvalCNS:SS42123	P{R40B01-p65.AD}	P{R94E10-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42123_40B01_94E10_B	JRC_SS42123_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS42123|JRC_SS42123	FlyLightLarvalCNS:SS42123	P{R40B01-p65.AD}	P{R94E10-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42126_40B01_21B02_A	JRC_SS42126_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS42126|JRC_SS42126	FlyLightLarvalCNS:SS42126	P{R40B01-p65.AD}	P{R21B02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42126_40B01_21B02_B	JRC_SS42126_L3CNS_B	larval central nervous system	L3 CNS template - Wood2018_c	SS42126|JRC_SS42126	FlyLightLarvalCNS:SS42126	P{R40B01-p65.AD}	P{R21B02-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42153_38B03_106H09_A	JRC_SS42153_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS42153|JRC_SS42153	FlyLightLarvalCNS:SS42153	P{R38B03-p65.AD}	P{VT016127-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
SS42508_82F02_105A10_A	JRC_SS42508_L3CNS_A	larval central nervous system	L3 CNS template - Wood2018_c	SS42508|JRC_SS42508	FlyLightLarvalCNS:SS42508	P{R82F02-p65.AD}	P{VT044166-GAL4.DBD}	This image was provided to VFB by the FlyLight project as part of the 'Omnibus' release. 
