subject_id	subject_name	DataSet	relation	object	Curator
VFB_001001tb	BLP12 a s 4 Right (L1EM:17371245)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001nx	DPLc s 9 (L1EM:14546951)	Andrade2019	part_of	larval nervous system	cp390
VFB_0010020a	DPMpm2 ppFB 4 - Right (L1EM:19375193)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ri	DALd s 7 Right (L1EM:15152956)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001wh	BAlp int s 5 Left  (L1EM:17728718)	Andrade2019	part_of	larval nervous system	cp390
VFB_0010020p	BAmd2 v s 2 Left (L1EM:19393740)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001i3	DPMm2 ppFB ant dor s 1 Right (L1EM:12206139)	Andrade2019	part_of	larval nervous system	cp390
VFB_0010020v	BAmd2 s left (L1EM:19395698)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001fs	CM4 s MEFcom 4 Left  (L1EM:9856467)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001pl	DALcl12 d s 11 Right (L1EM:14786951)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001lr	CM13 med s 4 Left (L1EM:14266277)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001ra	CPb s 3 Left (L1EM:15079785)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001u7	CP23 v s 1 Right (L1EM:17436919)	Andrade2019	part_of	larval nervous system	cp390
VFB_0010021m	DPLc post lat s 6 Left (L1EM:19539248)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001i0	DPMl12 ant s 3 Right (L1EM:12032517)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001r8	BAmv12 dor s 6 Left (L1EM:15078697)	Andrade2019	part_of	larval nervous system	cp390
VFB_001001e4	DALcm12 v s 4 Right (L1EM:4204737)	Andrade2019	part_of	larval nervous system	cp390
