subject_external_db	subject_external_id	relation	pub	object
catmaid_fafb	4672476	is_a	FlyBase:FBrf0246460	adult wedge projection neuron 5
catmaid_fafb	40306	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM7d adPN
catmaid_fafb	9599181	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM7d adPN
catmaid_fafb	9719939	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM7d adPN
catmaid_fafb	10533089	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM7d adPN
catmaid_fafb	11544121	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM7d adPN
catmaid_fafb	2076	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DC1 adPN
catmaid_fafb	9899909	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DM3 adPN
catmaid_fafb	5043	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DP1m adPN
catmaid_fafb	1992	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL5 adPN
catmaid_fafb	2338	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA2 adPN
catmaid_fafb	5269364	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL1 adPN
catmaid_fafb	5305037	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL1 adPN
catmaid_fafb	11544074	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL1 adPN
catmaid_fafb	5714	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DC2 adPN
catmaid_fafb	4564401	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DC2 adPN
catmaid_fafb	4494818	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron D adPN
catmaid_fafb	11067958	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron D adPN
catmaid_fafb	12202011	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron D adPN
catmaid_fafb	2115	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA3 adPN
catmaid_fafb	3425	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA3 adPN
catmaid_fafb	2839458	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA1d adPN
catmaid_fafb	3646122	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA1d adPN
catmaid_fafb	10138363	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA1d adPN
catmaid_fafb	10155401	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA1d adPN
catmaid_fafb	9806717	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM2 adPN
catmaid_fafb	12202025	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VM2 adPN
catmaid_fafb	10537555	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DM6 adPN
catmaid_fafb	10537635	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DM6 adPN
catmaid_fafb	12790425	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DM6 adPN
catmaid_fafb	2551627	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA1v adPN
catmaid_fafb	3892961	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA1v adPN
catmaid_fafb	4467245	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA1v adPN
catmaid_fafb	12784997	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA1v adPN
catmaid_fafb	12798240	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron VA1v adPN
catmaid_fafb	2319457	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA1 lPN
catmaid_fafb	2345089	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA1 lPN
catmaid_fafb	2379517	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA1 lPN
catmaid_fafb	2380564	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA1 lPN
catmaid_fafb	2381753	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA1 lPN
catmaid_fafb	2863104	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA1 lPN
catmaid_fafb	3239781	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA1 lPN
catmaid_fafb	4207871	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DA1 lPN
catmaid_fafb	57459	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL3 lPN
catmaid_fafb	77661	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL3 lPN
catmaid_fafb	177706	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL3 lPN
catmaid_fafb	2335985	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL3 lPN
catmaid_fafb	2340896	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL3 lPN
catmaid_fafb	2349018	is_a	FlyBase:FBrf0246460	adult antennal lobe projection neuron DL3 lPN
