subject_id	subject_name	DataSet	relation	object	Curator
VFB_00100883	AN-R-Sens-B2-ACp-19 (L1EM:15541976)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101629	PaN-R-Sens-B1-VM-02 (L1EM:2268281)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100851	DH44 3 left (L1EM:10563755)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101757	SEZ-IN-11-left (L1EM:9787672)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101764	neuron 9934375: incomplete neuron with soma; unidentified (L1EM:9934374)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101857	MN-R-Sens-B2-ACp-15 (L1EM:15595823)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100725	AN-L-Sens-B1-AVa-16 (L1EM:1414206)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101603	AN-R-motor-08 (L1EM:1218587)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101721	AF6 right - ASB TODO 1.1 (L1EM:6133702)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101838	SE0 R4 (L1EM:15573428)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102095	neuron 19099537 (L1EM:19099536)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101831	AN-R-Sens-B1-AVa-27 (L1EM:15564911)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101988	SE0 L3 (L1EM:15983118)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101905	MN-R-Sens-B2-AVp-01 (L1EM:15658013)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100775	Interneuron W right - Inputs from SE0 Serotonin - paired with #9787565 (L1EM:3613276)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101980	SE0 L2 (L1EM:15769638)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101641	PaN-L-Sens-B2-VM-02 (L1EM:2524026)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101978	AN-L-motor-06 (L1EM:15769490)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101583	AN-L-motor-08 (L1EM:407869)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101622	neuron 1939617--1 (L1EM:1939616)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100136	82a PN (L1EM:8245146)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101765	SEZ-IN-07-right (L1EM:10263287)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101626	neuron 2189895--5 (L1EM:2189894)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101852	AN-L-Sens-B2-ACp-07 (L1EM:15590761)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101588	AN-R-motor-14 (L1EM:855719)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100765	IPC 5 left (L1EM:3281684)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101797	MB2IN-146 (L1EM:15225589)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100732	IPC 7 right (L1EM:2355126)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102069	BAmas12 midline neuron 1 right (L1EM:17698681)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101749	MN-R-Sens-B2-AVp-02 (L1EM:8810739)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101728	AN-L-Sens-B2-ACp-03 (L1EM:7439909)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101921	MN-L-Sens-B2-ACp-10 (L1EM:15679577)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101630	neuron 2289487--11 (L1EM:2289486)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102025	PaN-R-Sens-B1-VM-03 (L1EM:16123983)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100849	DH44 1 left (L1EM:10418394)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102065	SEZ-IN-? left (L1EM:17511972)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101631	PaN-R-Sens-B2-VM-01 (L1EM:2302816)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101890	MN-R-Sens-B3-VM-08 (L1EM:15639275)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100422	MBON-j1 (L1EM:15421363)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101779	MN-L-Sens-B2-ACp-16 (L1EM:12073881)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101984	MN-R-Sens-B3-VM-14 (L1EM:15914721)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102098	_SOG IN (L1EM:19431430)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101754	KS LN 1 right (L1EM:9712223)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101775	MN-L-Sens-B2-ACp-15 (L1EM:11736972)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100882	AN-R-Sens-B2-ACp-02 (L1EM:15541944)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102053	neuron 17271472 (L1EM:17271471)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101660	SEZ-IN-A06-right (L1EM:3356289)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101896	MN-R-Sens-B3-ACp-03 (L1EM:15640893)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100272	Unknown PN 2 (L1EM:8012953)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100105	45b PN (L1EM:7107433)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100115	83a PN (L1EM:7865767)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102090	MN-R-Sens-B2-VM-16 (L1EM:18679889)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00102004	AN-L-Sens-B2-ACp-11 (L1EM:15996518)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00101694	AN-R-Sens-B3-VM-12 (L1EM:4096703)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100815	MB2ON-149 (L1EM:7136254)	Miroschnikow2018	part_of	larval nervous system	cp390
VFB_00100886	AN-R-Sens-B1-AVa-24 (L1EM:15564706)	Miroschnikow2018	part_of	larval nervous system	cp390
