filename	synonyms	label	is_a	part_of
flylight_gen1_gal4-Alignments-GMR_11B06_AE_01-GMR_11B06_AE_01-20100407_GMR_11B06_AE_01_10-fA01v_20100408134326171-20x-VNC-2626994711574872101-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11B06_AE_01
flylight_gen1_gal4-Alignments-GMR_11B07_AE_01-GMR_11B07_AE_01-20080402_GMR_11B07_AE_01_07-fA01v_20080403004811500-20x-VNC-2623428906048290850-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11B07_AE_01
flylight_gen1_gal4-Alignments-GMR_11B08_AE_01-GMR_11B08_AE_01-20080215_GMR_11B08_AE_01_07-fA01v_20080226015631562-20x-VNC-2623244132482547752-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11B08_AE_01
flylight_gen1_gal4-Alignments-GMR_11B09_AE_01-GMR_11B09_AE_01-20080131_GMR_11B09_AE_01_03-fA01v_20080206072938609-20x-VNC-2625543994314063909-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11B09_AE_01
flylight_gen1_gal4-Alignments-GMR_11B10_AE_01-GMR_11B10_AE_01-20080402_GMR_11B10_AE_01_04-fA01v_20080403010002453-20x-VNC-2626437004673417253-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11B10_AE_01
flylight_gen1_gal4-Alignments-GMR_11B11_AE_01-GMR_11B11_AE_01-20090227_GMR_11B11_AE_01_02-fA01v_20090301152521221-20x-VNC-2626648579992715302-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11B11_AE_01
flylight_gen1_gal4-Alignments-GMR_11B12_AE_01-GMR_11B12_AE_01-20080326_GMR_11B12_AE_01_02-fA01v_20080327000352671-20x-VNC-2625941725805281316-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11B12_AE_01
flylight_gen1_gal4-Alignments-GMR_11C01_AE_01-GMR_11C01_AE_01-20100407_GMR_11C01_AE_01_07-fA01v_20100408134543187-20x-VNC-2625718652376186917-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11C01_AE_01
flylight_gen1_gal4-Alignments-GMR_11C02_AE_01-GMR_11C02_AE_01-20090228_GMR_11C02_AE_01_01-fA01v_20090301153237674-20x-VNC-2624459451599421473-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11C02_AE_01
flylight_gen1_gal4-Alignments-GMR_11C04_AE_01-GMR_11C04_AE_01-20080502_GMR_11C04_AE_01_04-fA01v_20080502235931343-20x-VNC-2625809645200998433-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11C04_AE_01
flylight_gen1_gal4-Alignments-GMR_11C05_AE_01-GMR_11C05_AE_01-20080325_GMR_11C05_AE_01_05-fA01v_20080329023129531-20x-VNC-2627703706560233508-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11C05_AE_01
flylight_gen1_gal4-Alignments-GMR_11C07_AE_01-GMR_11C07_AE_01-20090228_GMR_11C07_AE_01_01-fA01v_20090301154347721-20x-VNC-2626392452759552036-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11C07_AE_01
flylight_gen1_gal4-Alignments-GMR_11C11_AE_01-GMR_11C11_AE_01-20090228_GMR_11C11_AE_01_01-fA01v_20090301155841549-20x-VNC-2627052215088447526-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11C11_AE_01
flylight_gen1_gal4-Alignments-GMR_11C12_AE_01-GMR_11C12_AE_01-20071127_GMR_11C12_AE_01_16-fA01v_20071207030257250-20x-VNC-2626557779497713701-REG_UNISEX_VNC_8bitc_J18VU_SG	GMR_11C12_AE_01
