filename	synonyms	label	driver	part_of
flylight_gen1_lexa-Alignments-GMR_75H08_LJ_21-GMR_75H08_LJ_21-20110126_GMR_75H08_LJ_21_00-fA01b_20110127120649890-20x-Brain-2616276843342331942-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_75H08_LJ_21_00-fA01b	JRC_R75H08_lexA_Brain_20110126	P{GMR75H08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_75H10_LJ_21-GMR_75H10_LJ_21-20130720_GMR_75H10_LJ_21_02-fA01b_20131204004636799-20x-Brain-2616485646142799909-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_75H10_LJ_21_02-fA01b	JRC_R75H10_lexA_Brain_20130720	P{GMR75H10-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_75H11_LJ_21-GMR_75H11_LJ_21-20110121_GMR_75H11_LJ_21_00-fA01b_20110121105654265-20x-Brain-2616048174741061669-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_75H11_LJ_21_00-fA01b	JRC_R75H11_lexA_Brain_20110121	P{GMR75H11-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_76A04_LJ_21-GMR_76A04_LJ_21-20111107_GMR_76A04_LJ_21_03-fA01b_20111219102536093-20x-Brain-2616435294030790693-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_76A04_LJ_21_03-fA01b	JRC_R76A04_lexA_Brain_20111107	P{GMR76A04-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_76B02_LJ_21-GMR_76B02_LJ_21-20110628_GMR_76B02_LJ_21_00-fA01b_20110628101305359-20x-Brain-2616196141322076198-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_76B02_LJ_21_00-fA01b	JRC_R76B02_lexA_Brain_20110628	P{GMR76B02-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_76B06_LJ_21-GMR_76B06_LJ_21-20110908_GMR_76B06_LJ_21_00-fA01b_20110908100351000-20x-Brain-2616382925133840421-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_76B06_LJ_21_00-fA01b	JRC_R76B06_lexA_Brain_20110908	P{GMR76B06-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_76B12_LJ_21-GMR_76B12_LJ_21-20140420_GMR_76B12_LJ_21_05-fA01b_20140503163116197-20x-Brain-2616612013656244262-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_76B12_LJ_21_05-fA01b	JRC_R76B12_lexA_Brain_20140420	P{GMR76B12-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_76C05_LJ_21-GMR_76C05_LJ_21-20110617_GMR_76C05_LJ_21_02-fA01b_20110617103645515-20x-Brain-2616165620139425831-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_76C05_LJ_21_02-fA01b	JRC_R76C05_lexA_Brain_20110617	P{GMR76C05-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_76C07_LJ_21-GMR_76C07_LJ_21-20110906_GMR_76C07_LJ_21_00-fA01b_20110907095206046-20x-Brain-2616381288306704422-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_76C07_LJ_21_00-fA01b	JRC_R76C07_lexA_Brain_20110906	P{GMR76C07-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_76D11_LJ_21-GMR_76D11_LJ_21-20131111_GMR_76D11_LJ_21_03-fA01b_20131210192908339-20x-Brain-2616524804567597096-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_76D11_LJ_21_03-fA01b	JRC_R76D11_lexA_Brain_20131111	P{GMR76D11-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_76E09_LJ_21-GMR_76E09_LJ_21-20131112_GMR_76E09_LJ_21_02-fA01b_20131210193715986-20x-Brain-2616551433536798758-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_76E09_LJ_21_02-fA01b	JRC_R76E09_lexA_Brain_20131112	P{GMR76E09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_76E11_LJ_21-GMR_76E11_LJ_21-20131122_GMR_76E11_LJ_21_01-fA01b_20131204113049261-20x-Brain-2616510018194767909-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_76E11_LJ_21_01-fA01b	JRC_R76E11_lexA_Brain_20131122	P{GMR76E11-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_76F01_LJ_21-GMR_76F01_LJ_21-20111103_GMR_76F01_LJ_21_00-fA01b_20111104103307906-20x-Brain-2616411985457184808-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_76F01_LJ_21_00-fA01b	JRC_R76F01_lexA_Brain_20111103	P{GMR76F01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_76F10_LJ_21-GMR_76F10_LJ_21-20110621_GMR_76F10_LJ_21_00-fA01b_20110622105132656-20x-Brain-2616172059700494375-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_76F10_LJ_21_00-fA01b	JRC_R76F10_lexA_Brain_20110621	P{GMR76F10-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_76F12_LJ_21-GMR_76F12_LJ_21-20131130_GMR_76F12_LJ_21_01-fA01b_20131202223059411-20x-Brain-2616484302434598951-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_76F12_LJ_21_01-fA01b	JRC_R76F12_lexA_Brain_20131130	P{GMR76F12-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_76H01_LJ_21-GMR_76H01_LJ_21-20110621_GMR_76H01_LJ_21_00-fA01b_20110622105338250-20x-Brain-2616177346989785125-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_76H01_LJ_21_00-fA01b	JRC_R76H01_lexA_Brain_20110621	P{GMR76H01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_76H03_LJ_21-GMR_76H03_LJ_21-20131124_GMR_76H03_LJ_21_02-fA01b_20131204190358066-20x-Brain-2616528078326726694-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_76H03_LJ_21_02-fA01b	JRC_R76H03_lexA_Brain_20131124	P{GMR76H03-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77A01_LJ_21-GMR_77A01_LJ_21-20110715_GMR_77A01_LJ_21_02-fA01b_20110718100610500-20x-Brain-2616318027125227558-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77A01_LJ_21_02-fA01b	JRC_R77A01_lexA_Brain_20110715	P{GMR77A01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77A09_LJ_21-GMR_77A09_LJ_21-20111107_GMR_77A09_LJ_21_01-fA01b_20111108101027625-20x-Brain-2616417681326211112-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77A09_LJ_21_01-fA01b	JRC_R77A09_lexA_Brain_20111107	P{GMR77A09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77B02_LJ_21-GMR_77B02_LJ_21-20110715_GMR_77B02_LJ_21_00-fA01b_20110718100706500-20x-Brain-2616303332238557222-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77B02_LJ_21_00-fA01b	JRC_R77B02_lexA_Brain_20110715	P{GMR77B02-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77B07_LJ_21-GMR_77B07_LJ_21-20131026_GMR_77B07_LJ_21_01-fA01b_20140101184729679-20x-Brain-2616560928941932584-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77B07_LJ_21_01-fA01b	JRC_R77B07_lexA_Brain_20131026	P{GMR77B07-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77B09_LJ_21-GMR_77B09_LJ_21-20110715_GMR_77B09_LJ_21_02-fA01b_20110718100921093-20x-Brain-2616303617287651365-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77B09_LJ_21_02-fA01b	JRC_R77B09_lexA_Brain_20110715	P{GMR77B09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77B11_LJ_21-GMR_77B11_LJ_21-20110601_GMR_77B11_LJ_21_00-fA01b_20110601120134218-20x-Brain-2616049809487822888-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77B11_LJ_21_00-fA01b	JRC_R77B11_lexA_Brain_20110601	P{GMR77B11-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77B12_LJ_21-GMR_77B12_LJ_21-20110715_GMR_77B12_LJ_21_00-fA01b_20110718100948203-20x-Brain-2616312787676172327-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77B12_LJ_21_00-fA01b	JRC_R77B12_lexA_Brain_20110715	P{GMR77B12-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77C03_LJ_21-GMR_77C03_LJ_21-20131112_GMR_77C03_LJ_21_01-fA01b_20131210193430647-20x-Brain-2616526094953611303-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77C03_LJ_21_01-fA01b	JRC_R77C03_lexA_Brain_20131112	P{GMR77C03-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77C04_LJ_21-GMR_77C04_LJ_21-20131129_GMR_77C04_LJ_21_01-fA01b_20131202212728898-20x-Brain-2616465776512598056-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77C04_LJ_21_01-fA01b	JRC_R77C04_lexA_Brain_20131129	P{GMR77C04-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77C08_LJ_21-GMR_77C08_LJ_21-20110716_GMR_77C08_LJ_21_00-fA01b_20110718101152796-20x-Brain-2616305587553566757-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77C08_LJ_21_00-fA01b	JRC_R77C08_lexA_Brain_20110716	P{GMR77C08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77C09_LJ_21-GMR_77C09_LJ_21-20131112_GMR_77C09_LJ_21_01-fA01b_20131210193311053-20x-Brain-2616523647883411495-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77C09_LJ_21_01-fA01b	JRC_R77C09_lexA_Brain_20131112	P{GMR77C09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77C10_LJ_21-GMR_77C10_LJ_21-20120113_GMR_77C10_LJ_21_02-fA01b_20120126142509218-20x-Brain-2616445873709645862-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77C10_LJ_21_02-fA01b	JRC_R77C10_lexA_Brain_20120113	P{GMR77C10-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77C11_LJ_21-GMR_77C11_LJ_21-20140420_GMR_77C11_LJ_21_02-fA01b_20140503162526358-20x-Brain-2616607274994499621-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77C11_LJ_21_02-fA01b	JRC_R77C11_lexA_Brain_20140420	P{GMR77C11-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77C12_LJ_21-GMR_77C12_LJ_21-20130428_GMR_77C12_LJ_21_01-fA01b_20130919180646119-20x-Brain-2616468580140580902-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77C12_LJ_21_01-fA01b	JRC_R77C12_lexA_Brain_20130428	P{GMR77C12-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77D01_LJ_21-GMR_77D01_LJ_21-20131129_GMR_77D01_LJ_21_03-fA01b_20131202212929894-20x-Brain-2616467903125389349-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77D01_LJ_21_03-fA01b	JRC_R77D01_lexA_Brain_20131129	P{GMR77D01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77D07_LJ_21-GMR_77D07_LJ_21-20140207_GMR_77D07_LJ_21_02-fA01b_20140429173648640-20x-Brain-2616587594959421477-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77D07_LJ_21_02-fA01b	JRC_R77D07_lexA_Brain_20140207	P{GMR77D07-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77D08_LJ_21-GMR_77D08_LJ_21-20140410_GMR_77D08_LJ_21_04-fA01b_20140503150606236-20x-Brain-2616605676390055974-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77D08_LJ_21_04-fA01b	JRC_R77D08_lexA_Brain_20140410	P{GMR77D08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77E09_LJ_21-GMR_77E09_LJ_21-20131129_GMR_77E09_LJ_21_02-fA01b_20131202213040884-20x-Brain-2616468258504572965-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77E09_LJ_21_02-fA01b	JRC_R77E09_lexA_Brain_20131129	P{GMR77E09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77E11_LJ_21-GMR_77E11_LJ_21-20131130_GMR_77E11_LJ_21_02-fA01b_20131202223008884-20x-Brain-2616479818908172326-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77E11_LJ_21_02-fA01b	JRC_R77E11_lexA_Brain_20131130	P{GMR77E11-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77F05_LJ_21-GMR_77F05_LJ_21-20110224_GMR_77F05_LJ_21_00-fA01b_20110227123533171-20x-Brain-2616131485064757288-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77F05_LJ_21_00-fA01b	JRC_R77F05_lexA_Brain_20110224	P{GMR77F05-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77H08_LJ_21-GMR_77H08_LJ_21-20131211_GMR_77H08_LJ_21_04-fA01b_20131211200459671-20x-Brain-2616538026842521638-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77H08_LJ_21_04-fA01b	JRC_R77H08_lexA_Brain_20131211	P{GMR77H08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_77H11_LJ_21-GMR_77H11_LJ_21-20110719_GMR_77H11_LJ_21_00-fA01b_20110720104830734-20x-Brain-2616307390399643685-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_77H11_LJ_21_00-fA01b	JRC_R77H11_lexA_Brain_20110719	P{GMR77H11-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78A01_LJ_21-GMR_78A01_LJ_21-20120114_GMR_78A01_LJ_21_03-fA01b_20120117095419031-20x-Brain-2616450045074997285-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78A01_LJ_21_03-fA01b	JRC_R78A01_lexA_Brain_20120114	P{GMR78A01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78A12_LJ_21-GMR_78A12_LJ_21-20131130_GMR_78A12_LJ_21_01-fA01b_20131202213202366-20x-Brain-2616471334124781606-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78A12_LJ_21_01-fA01b	JRC_R78A12_lexA_Brain_20131130	P{GMR78A12-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78B10_LJ_21-GMR_78B10_LJ_21-20120114_GMR_78B10_LJ_21_00-fA01b_20120117095445609-20x-Brain-2616443325388947493-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78B10_LJ_21_00-fA01b	JRC_R78B10_lexA_Brain_20120114	P{GMR78B10-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78D06_LJ_21-GMR_78D06_LJ_21-20140410_GMR_78D06_LJ_21_02-fA01b_20150323165721908-20x-Brain-2616663433705160741-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78D06_LJ_21_02-fA01b	JRC_R78D06_lexA_Brain_20140410	P{GMR78D06-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78D09_LJ_21-GMR_78D09_LJ_21-20110504_GMR_78D09_LJ_21_00-fA01b_20110504114204218-20x-Brain-2616047664206184487-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78D09_LJ_21_00-fA01b	JRC_R78D09_lexA_Brain_20110504	P{GMR78D09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78D12_LJ_21-GMR_78D12_LJ_21-20110311_GMR_78D12_LJ_21_02-fA01b_20110311102455890-20x-Brain-2616084789865742374-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78D12_LJ_21_02-fA01b	JRC_R78D12_lexA_Brain_20110311	P{GMR78D12-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78E09_LJ_21-GMR_78E09_LJ_21-20140411_GMR_78E09_LJ_21_02-fA01b_20140503151011541-20x-Brain-2616604152754602022-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78E09_LJ_21_02-fA01b	JRC_R78E09_lexA_Brain_20140411	P{GMR78E09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78E12_LJ_21-GMR_78E12_LJ_21-20110622_GMR_78E12_LJ_21_00-fA01b_20110622105800562-20x-Brain-2616172570289897512-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78E12_LJ_21_00-fA01b	JRC_R78E12_lexA_Brain_20110622	P{GMR78E12-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78F03_LJ_21-GMR_78F03_LJ_21-20131229_GMR_78F03_LJ_21_02-fA01b_20140102035952172-20x-Brain-2616579762205753382-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78F03_LJ_21_02-fA01b	JRC_R78F03_lexA_Brain_20131229	P{GMR78F03-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78F06_LJ_21-GMR_78F06_LJ_21-20110622_GMR_78F06_LJ_21_00-fA01b_20110622110013703-20x-Brain-2616184552950857767-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78F06_LJ_21_00-fA01b	JRC_R78F06_lexA_Brain_20110622	P{GMR78F06-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78F07_LJ_21-GMR_78F07_LJ_21-20131211_GMR_78F07_LJ_21_01-fA01b_20131212163827405-20x-Brain-2616556802556297256-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78F07_LJ_21_01-fA01b	JRC_R78F07_lexA_Brain_20131211	P{GMR78F07-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78F09_LJ_21-GMR_78F09_LJ_21-20110618_GMR_78F09_LJ_21_02-fA01b_20110620104131250-20x-Brain-2616169123595419688-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78F09_LJ_21_02-fA01b	JRC_R78F09_lexA_Brain_20110618	P{GMR78F09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78G04_LJ_21-GMR_78G04_LJ_21-20110527_GMR_78G04_LJ_21_02-fA01b_20110531120342937-20x-Brain-2616131485068951592-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78G04_LJ_21_02-fA01b	JRC_R78G04_lexA_Brain_20110527	P{GMR78G04-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78G09_LJ_21-GMR_78G09_LJ_21-20140424_GMR_78G09_LJ_21_02-fA01b_20140503160013704-20x-Brain-2616606517817770023-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78G09_LJ_21_02-fA01b	JRC_R78G09_lexA_Brain_20140424	P{GMR78G09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78H05_LJ_21-GMR_78H05_LJ_21-20140101_GMR_78H05_LJ_21_02-fA01b_20140102031433589-20x-Brain-2616570529443741735-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78H05_LJ_21_02-fA01b	JRC_R78H05_lexA_Brain_20140101	P{GMR78H05-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78H06_LJ_21-GMR_78H06_LJ_21-20110527_GMR_78H06_LJ_21_00-fA01b_20110531120452812-20x-Brain-2616111560090714151-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78H06_LJ_21_00-fA01b	JRC_R78H06_lexA_Brain_20110527	P{GMR78H06-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_78H08_LJ_21-GMR_78H08_LJ_21-20110728_GMR_78H08_LJ_21_00-fA01b_20110729101203953-20x-Brain-2616329124544774184-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_78H08_LJ_21_00-fA01b	JRC_R78H08_lexA_Brain_20110728	P{GMR78H08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_79A03_LJ_21-GMR_79A03_LJ_21-20110715_GMR_79A03_LJ_21_02-fA01b_20110718100715609-20x-Brain-2616305395727073318-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_79A03_LJ_21_02-fA01b	JRC_R79A03_lexA_Brain_20110715	P{GMR79A03-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_79A12_LJ_21-GMR_79A12_LJ_21-20110617_GMR_79A12_LJ_21_02-fA01b_20110617104007093-20x-Brain-2616163184049913896-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_79A12_LJ_21_02-fA01b	JRC_R79A12_lexA_Brain_20110617	P{GMR79A12-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_79B09_LJ_21-GMR_79B09_LJ_21-20131130_GMR_79B09_LJ_21_01-fA01b_20131202222847815-20x-Brain-2616482385474093096-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_79B09_LJ_21_01-fA01b	JRC_R79B09_lexA_Brain_20131130	P{GMR79B09-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_79C06_LJ_21-GMR_79C06_LJ_21-20131111_GMR_79C06_LJ_21_03-fA01b_20131210193041431-20x-Brain-2616523077978161191-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_79C06_LJ_21_03-fA01b	JRC_R79C06_lexA_Brain_20131111	P{GMR79C06-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_79C08_LJ_21-GMR_79C08_LJ_21-20110715_GMR_79C08_LJ_21_00-fA01b_20110718100817984-20x-Brain-2616302659132456999-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_79C08_LJ_21_00-fA01b	JRC_R79C08_lexA_Brain_20110715	P{GMR79C08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_79C11_LJ_21-GMR_79C11_LJ_21-20131212_GMR_79C11_LJ_21_02-fA01b_20131217145053609-20x-Brain-2616556299382423589-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_79C11_LJ_21_02-fA01b	JRC_R79C11_lexA_Brain_20131212	P{GMR79C11-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_79D01_LJ_21-GMR_79D01_LJ_21-20140406_GMR_79D01_LJ_21_02-fA01b_20140504223548213-20x-Brain-2616624893210394661-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_79D01_LJ_21_02-fA01b	JRC_R79D01_lexA_Brain_20140406	P{GMR79D01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_79D08_LJ_21-GMR_79D08_LJ_21-20130801_GMR_79D08_LJ_21_01-fA01b_20131212134745430-20x-Brain-2616541235300532264-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_79D08_LJ_21_01-fA01b	JRC_R79D08_lexA_Brain_20130801	P{GMR79D08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_79E02_LJ_21-GMR_79E02_LJ_21-20131026_GMR_79E02_LJ_21_01-fA01b_20131210170337236-20x-Brain-2616524069775867942-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_79E02_LJ_21_01-fA01b	JRC_R79E02_lexA_Brain_20131026	P{GMR79E02-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_79G10_LJ_21-GMR_79G10_LJ_21-20131130_GMR_79G10_LJ_21_03-fA01b_20131202213855425-20x-Brain-2616469360218210341-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_79G10_LJ_21_03-fA01b	JRC_R79G10_lexA_Brain_20131130	P{GMR79G10-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_79H01_LJ_21-GMR_79H01_LJ_21-20110715_GMR_79H01_LJ_21_02-fA01b_20110718101111718-20x-Brain-2616305587570343973-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_79H01_LJ_21_02-fA01b	JRC_R79H01_lexA_Brain_20110715	P{GMR79H01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_79H04_LJ_21-GMR_79H04_LJ_21-20131027_GMR_79H04_LJ_21_01-fA01b_20131210170519215-20x-Brain-2616520534166339622-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_79H04_LJ_21_01-fA01b	JRC_R79H04_lexA_Brain_20131027	P{GMR79H04-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_79H08_LJ_21-GMR_79H08_LJ_21-20130724_GMR_79H08_LJ_21_03-fA01b_20131202091413917-20x-Brain-2616462709771730984-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_79H08_LJ_21_03-fA01b	JRC_R79H08_lexA_Brain_20130724	P{GMR79H08-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_80A01_LJ_21-GMR_80A01_LJ_21-20110330_GMR_80A01_LJ_21_00-fA01b_20110330112254609-20x-Brain-2616256295954546727-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_80A01_LJ_21_00-fA01b	JRC_R80A01_lexA_Brain_20110330	P{GMR80A01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_80A11_LJ_21-GMR_80A11_LJ_21-20110715_GMR_80A11_LJ_21_00-fA01b_20110718101212718-20x-Brain-2616308939049926696-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_80A11_LJ_21_00-fA01b	JRC_R80A11_lexA_Brain_20110715	P{GMR80A11-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_80B01_LJ_21-GMR_80B01_LJ_21-20110531_GMR_80B01_LJ_21_00-fA01b_20110601114527453-20x-Brain-2616064038886441000-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_80B01_LJ_21_00-fA01b	JRC_R80B01_lexA_Brain_20110531	P{GMR80B01-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_80B05_LJ_21-GMR_80B05_LJ_21-20131111_GMR_80B05_LJ_21_02-fA01b_20140903171409702-20x-Brain-2616651149402439720-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_80B05_LJ_21_02-fA01b	JRC_R80B05_lexA_Brain_20131111	P{GMR80B05-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_80B11_LJ_21-GMR_80B11_LJ_21-20131027_GMR_80B11_LJ_21_02-fA01b_20131210170711417-20x-Brain-2616515128467652645-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_80B11_LJ_21_02-fA01b	JRC_R80B11_lexA_Brain_20131027	P{GMR80B11-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_80C08_LJ_21-GMR_80C08_LJ_21-20110601_GMR_80C08_LJ_21_02-fA01b_20110601114839656-20x-Brain-2616128620787138599-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_80C08_LJ_21_02-fA01b	JRC_R80C08_lexA_Brain_20110601	P{GMR80C08-lexA}	adult brain
