filename	synonyms	label	driver	part_of
flylight_gen1_lexa-Alignments-GMR_49A02_LJ_21-GMR_49A02_LJ_21-20110613_GMR_49A02_LJ_21_04-fA01b_20110616115339496-20x-Brain-2616169898736353318-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49A02_LJ_21_04-fA01b	JRC_R$3_lexA_Brain_20110613	P{GMR20110613-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49A07_LJ_21-GMR_49A07_LJ_21-20110614_GMR_49A07_LJ_21_04-fA01b_20110616115751720-20x-Brain-2616158143310200872-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49A07_LJ_21_04-fA01b	JRC_R$3_lexA_Brain_20110614	P{GMR20110614-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49A08_LJ_21-GMR_49A08_LJ_21-20120113_GMR_49A08_LJ_21_00-fA01b_20120117094248437-20x-Brain-2616438860220989480-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49A08_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20120113	P{GMR20120113-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49A11_LJ_21-GMR_49A11_LJ_21-20110614_GMR_49A11_LJ_21_04-fA01b_20110616120155350-20x-Brain-2616169640123957285-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49A11_LJ_21_04-fA01b	JRC_R$3_lexA_Brain_20110614	P{GMR20110614-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49B02_LJ_21-GMR_49B02_LJ_21-20110305_GMR_49B02_LJ_21_00-fA01b_20110307102417046-20x-Brain-2616095889600544808-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49B02_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110305	P{GMR20110305-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49B06_LJ_21-GMR_49B06_LJ_21-20110114_GMR_49B06_LJ_21_00-fA01b_20110114101824906-20x-Brain-2616255167745490983-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49B06_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110114	P{GMR20110114-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49B07_LJ_21-GMR_49B07_LJ_21-20110305_GMR_49B07_LJ_21_00-fA01b_20110307102639953-20x-Brain-2616264540878274597-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49B07_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110305	P{GMR20110305-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49C03_LJ_21-GMR_49C03_LJ_21-20110305_GMR_49C03_LJ_21_00-fA01b_20110307102906343-20x-Brain-2616049570659958823-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49C03_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110305	P{GMR20110305-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49C04_LJ_21-GMR_49C04_LJ_21-20110614_GMR_49C04_LJ_21_04-fA01b_20110616120559134-20x-Brain-2616167824745300006-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49C04_LJ_21_04-fA01b	JRC_R$3_lexA_Brain_20110614	P{GMR20110614-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49C06_LJ_21-GMR_49C06_LJ_21-20110801_GMR_49C06_LJ_21_00-fA01b_20110802095117453-20x-Brain-2616350113424998440-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49C06_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110801	P{GMR20110801-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49C12_LJ_21-GMR_49C12_LJ_21-20110117_GMR_49C12_LJ_21_00-fA01b_20110118100623125-20x-Brain-2616046592293077029-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49C12_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110117	P{GMR20110117-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49D01_LJ_21-GMR_49D01_LJ_21-20130515_GMR_49D01_LJ_21_07-fA01b_20131210173908424-20x-Brain-2616520208759652391-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49D01_LJ_21_07-fA01b	JRC_R$3_lexA_Brain_20130515	P{GMR20130515-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49D03_LJ_21-GMR_49D03_LJ_21-20110405_GMR_49D03_LJ_21_03-fA01b_20110412132157734-20x-Brain-2616291479676518437-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49D03_LJ_21_03-fA01b	JRC_R$3_lexA_Brain_20110405	P{GMR20110405-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49E06_LJ_21-GMR_49E06_LJ_21-20110405_GMR_49E06_LJ_21_00-fA01b_20110412133939000-20x-Brain-2616090983183417383-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49E06_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110405	P{GMR20110405-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49E07_LJ_21-GMR_49E07_LJ_21-20110809_GMR_49E07_LJ_21_03-fA01b_20110811101245859-20x-Brain-2616354537534914598-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49E07_LJ_21_03-fA01b	JRC_R$3_lexA_Brain_20110809	P{GMR20110809-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49E12_LJ_21-GMR_49E12_LJ_21-20131218_GMR_49E12_LJ_21_03-fA01b_20140102022011464-20x-Brain-2616583370859085861-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49E12_LJ_21_03-fA01b	JRC_R$3_lexA_Brain_20131218	P{GMR20131218-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49F02_LJ_21-GMR_49F02_LJ_21-20110510_GMR_49F02_LJ_21_02-fA01b_20110511110421890-20x-Brain-2616235820645875750-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49F02_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110510	P{GMR20110510-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49F11_LJ_21-GMR_49F11_LJ_21-20120113_GMR_49F11_LJ_21_00-fA01b_20120117094451187-20x-Brain-2616486345496854568-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49F11_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20120113	P{GMR20120113-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49G02_LJ_21-GMR_49G02_LJ_21-20110610_GMR_49G02_LJ_21_00-fA01b_20110613114657187-20x-Brain-2616231166092509223-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49G02_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110610	P{GMR20110610-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49H03_LJ_21-GMR_49H03_LJ_21-20131026_GMR_49H03_LJ_21_01-fA01b_20131210165752720-20x-Brain-2616531165355442214-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49H03_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20131026	P{GMR20131026-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49H05_LJ_21-GMR_49H05_LJ_21-20110722_GMR_49H05_LJ_21_00-fA01b_20110725101011093-20x-Brain-2616326401933967400-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49H05_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110722	P{GMR20110722-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49H06_LJ_21-GMR_49H06_LJ_21-20110408_GMR_49H06_LJ_21_00-fA01b_20110411113137343-20x-Brain-2616145809497915429-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49H06_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110408	P{GMR20110408-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49H08_LJ_21-GMR_49H08_LJ_21-20131212_GMR_49H08_LJ_21_02-fA01b_20131217144617278-20x-Brain-2616551278334967845-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49H08_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20131212	P{GMR20131212-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49H10_LJ_21-GMR_49H10_LJ_21-20111031_GMR_49H10_LJ_21_00-fA01b_20111101100759937-20x-Brain-2616410227989282853-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49H10_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20111031	P{GMR20111031-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_49H12_LJ_21-GMR_49H12_LJ_21-20110801_GMR_49H12_LJ_21_00-fA01b_20110802095232515-20x-Brain-2616331646118395943-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_49H12_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110801	P{GMR20110801-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50A05_LJ_21-GMR_50A05_LJ_21-20101217_GMR_50A05_LJ_21_02-fA01b_20101221095044765-20x-Brain-2616078918695780390-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50A05_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20101217	P{GMR20101217-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50A07_LJ_21-GMR_50A07_LJ_21-20110408_GMR_50A07_LJ_21_00-fA01b_20110411113332593-20x-Brain-2616040211682951205-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50A07_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110408	P{GMR20110408-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50A10_LJ_21-GMR_50A10_LJ_21-20110801_GMR_50A10_LJ_21_00-fA01b_20110802095432421-20x-Brain-2616336641228275751-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50A10_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110801	P{GMR20110801-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50A12_LJ_21-GMR_50A12_LJ_21-20110526_GMR_50A12_LJ_21_00-fA01b_20110527113128812-20x-Brain-2616274399602409509-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50A12_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110526	P{GMR20110526-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50B05_LJ_21-GMR_50B05_LJ_21-20110722_GMR_50B05_LJ_21_02-fA01b_20110725101306671-20x-Brain-2616321626370736168-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50B05_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110722	P{GMR20110722-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50B09_LJ_21-GMR_50B09_LJ_21-20110610_GMR_50B09_LJ_21_00-fA01b_20110613115055843-20x-Brain-2616302317875494949-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50B09_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110610	P{GMR20110610-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50C03_LJ_21-GMR_50C03_LJ_21-20110722_GMR_50C03_LJ_21_00-fA01b_20110725101411687-20x-Brain-2616317831792295973-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50C03_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110722	P{GMR20110722-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50C10_LJ_21-GMR_50C10_LJ_21-20110610_GMR_50C10_LJ_21_02-fA01b_20110613115349546-20x-Brain-2616303035835482149-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50C10_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110610	P{GMR20110610-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50C12_LJ_21-GMR_50C12_LJ_21-20131121_GMR_50C12_LJ_21_03-fA01b_20131204112704353-20x-Brain-2616517836499058726-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50C12_LJ_21_03-fA01b	JRC_R$3_lexA_Brain_20131121	P{GMR20131121-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50D04_LJ_21-GMR_50D04_LJ_21-20110610_GMR_50D04_LJ_21_00-fA01b_20110613115455500-20x-Brain-2616304452386160678-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50D04_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110610	P{GMR20110610-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50D07_LJ_21-GMR_50D07_LJ_21-20130719_GMR_50D07_LJ_21_03-fA01b_20131204002740493-20x-Brain-2616477324270370856-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50D07_LJ_21_03-fA01b	JRC_R$3_lexA_Brain_20130719	P{GMR20130719-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50E01_LJ_21-GMR_50E01_LJ_21-20110822_GMR_50E01_LJ_21_08-fA01b_20110823102933546-20x-Brain-2616359287852630055-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50E01_LJ_21_08-fA01b	JRC_R$3_lexA_Brain_20110822	P{GMR20110822-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50E07_LJ_21-GMR_50E07_LJ_21-20110826_GMR_50E07_LJ_21_01-fA01b_20110829101609718-20x-Brain-2616370771106201639-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50E07_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20110826	P{GMR20110826-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50F09_LJ_21-GMR_50F09_LJ_21-20130530_GMR_50F09_LJ_21_02-fA01b_20140102012713355-20x-Brain-2616555874142912552-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50F09_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20130530	P{GMR20130530-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50F11_LJ_21-GMR_50F11_LJ_21-20110827_GMR_50F11_LJ_21_04-fA01b_20110829101909390-20x-Brain-2616423449727336487-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50F11_LJ_21_04-fA01b	JRC_R$3_lexA_Brain_20110827	P{GMR20110827-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50G08_LJ_21-GMR_50G08_LJ_21-20110411_GMR_50G08_LJ_21_00-fA01b_20110412113425187-20x-Brain-2616084382342971430-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50G08_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110411	P{GMR20110411-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50H05_LJ_21-GMR_50H05_LJ_21-20111031_GMR_50H05_LJ_21_02-fA01b_20111101101115140-20x-Brain-2616409367930470439-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50H05_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20111031	P{GMR20111031-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50H07_LJ_21-GMR_50H07_LJ_21-20110408_GMR_50H07_LJ_21_01-fA01b_20110411113619156-20x-Brain-2616280530445926440-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50H07_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20110408	P{GMR20110408-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_50H08_LJ_21-GMR_50H08_LJ_21-20110408_GMR_50H08_LJ_21_00-fA01b_20110411113749734-20x-Brain-2616101440581533734-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_50H08_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110408	P{GMR20110408-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_51A03_LJ_21-GMR_51A03_LJ_21-20110830_GMR_51A03_LJ_21_01-fA01b_20110831095321656-20x-Brain-2616377447146324007-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_51A03_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20110830	P{GMR20110830-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_51B02_LJ_21-GMR_51B02_LJ_21-20110801_GMR_51B02_LJ_21_00-fA01b_20110802095505656-20x-Brain-2616332446005723174-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_51B02_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110801	P{GMR20110801-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_51B05_LJ_21-GMR_51B05_LJ_21-20110722_GMR_51B05_LJ_21_00-fA01b_20110725101604421-20x-Brain-2616318492919463973-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_51B05_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110722	P{GMR20110722-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_51B09_LJ_21-GMR_51B09_LJ_21-20110408_GMR_51B09_LJ_21_00-fA01b_20110411113958281-20x-Brain-2616047134167793703-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_51B09_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110408	P{GMR20110408-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_51C07_LJ_21-GMR_51C07_LJ_21-20110319_GMR_51C07_LJ_21_04-fA01b_20110322161844930-20x-Brain-2616121829181358118-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_51C07_LJ_21_04-fA01b	JRC_R$3_lexA_Brain_20110319	P{GMR20110319-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_51D04_LJ_21-GMR_51D04_LJ_21-20110330_GMR_51D04_LJ_21_03-fA01b_20110330113339109-20x-Brain-2616286412680462373-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_51D04_LJ_21_03-fA01b	JRC_R$3_lexA_Brain_20110330	P{GMR20110330-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_51E05_LJ_21-GMR_51E05_LJ_21-20110607_GMR_51E05_LJ_21_03-fA01b_20110608113844343-20x-Brain-2616296580675797029-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_51E05_LJ_21_03-fA01b	JRC_R$3_lexA_Brain_20110607	P{GMR20110607-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_51F09_LJ_21-GMR_51F09_LJ_21-20131218_GMR_51F09_LJ_21_02-fA01b_20140102021838052-20x-Brain-2616571739487862821-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_51F09_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20131218	P{GMR20131218-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_51F10_LJ_21-GMR_51F10_LJ_21-20110830_GMR_51F10_LJ_21_02-fA01b_20110831095453656-20x-Brain-2616370355521978408-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_51F10_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110830	P{GMR20110830-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_51G01_LJ_21-GMR_51G01_LJ_21-20130922_GMR_51G01_LJ_21_05-fA01b_20131211204018670-20x-Brain-2616537502831345701-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_51G01_LJ_21_05-fA01b	JRC_R$3_lexA_Brain_20130922	P{GMR20130922-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_51G03_LJ_21-GMR_51G03_LJ_21-20110319_GMR_51G03_LJ_21_04-fA01b_20110322162249730-20x-Brain-2616123488959725608-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_51G03_LJ_21_04-fA01b	JRC_R$3_lexA_Brain_20110319	P{GMR20110319-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_51G10_LJ_21-GMR_51G10_LJ_21-20110801_GMR_51G10_LJ_21_00-fA01b_20110802095643968-20x-Brain-2616334401713209381-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_51G10_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110801	P{GMR20110801-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_51H01_LJ_21-GMR_51H01_LJ_21-20131129_GMR_51H01_LJ_21_01-fA01b_20131202221938993-20x-Brain-2616471657203630117-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_51H01_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20131129	P{GMR20131129-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_51H05_LJ_21-GMR_51H05_LJ_21-20131113_GMR_51H05_LJ_21_01-fA01b_20131210194812903-20x-Brain-2616530388482261030-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_51H05_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20131113	P{GMR20131113-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_51H09_LJ_21-GMR_51H09_LJ_21-20110411_GMR_51H09_LJ_21_00-fA01b_20110412113641093-20x-Brain-2616139347174359077-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_51H09_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110411	P{GMR20110411-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52A01_LJ_21-GMR_52A01_LJ_21-20140406_GMR_52A01_LJ_21_01-fA01b_20140504223852546-20x-Brain-2616642391574052902-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52A01_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20140406	P{GMR20140406-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52A07_LJ_21-GMR_52A07_LJ_21-20110411_GMR_52A07_LJ_21_00-fA01b_20110412113921921-20x-Brain-2616119955703201832-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52A07_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110411	P{GMR20110411-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52A10_LJ_21-GMR_52A10_LJ_21-20110825_GMR_52A10_LJ_21_01-fA01b_20110826102723765-20x-Brain-2616369572193763367-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52A10_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20110825	P{GMR20110825-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52B10_LJ_21-GMR_52B10_LJ_21-20110305_GMR_52B10_LJ_21_00-fA01b_20110307122232250-20x-Brain-2616143718285049895-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52B10_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110305	P{GMR20110305-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52D06_LJ_21-GMR_52D06_LJ_21-20111103_GMR_52D06_LJ_21_02-fA01b_20111104103008500-20x-Brain-2616409063142981671-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52D06_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20111103	P{GMR20111103-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52D11_LJ_21-GMR_52D11_LJ_21-20101220_GMR_52D11_LJ_21_02-fA01b_20101221102921156-20x-Brain-2616090129093099560-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52D11_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20101220	P{GMR20101220-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52E04_LJ_21-GMR_52E04_LJ_21-20110122_GMR_52E04_LJ_21_03-fA01b_20110124101928562-20x-Brain-2616050931669663784-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52E04_LJ_21_03-fA01b	JRC_R$3_lexA_Brain_20110122	P{GMR20110122-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52E06_LJ_21-GMR_52E06_LJ_21-20110411_GMR_52E06_LJ_21_00-fA01b_20110412115938812-20x-Brain-2616266875163639848-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52E06_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110411	P{GMR20110411-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52E12_LJ_21-GMR_52E12_LJ_21-20110305_GMR_52E12_LJ_21_00-fA01b_20110307123739921-20x-Brain-2616046592284688421-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52E12_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110305	P{GMR20110305-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52F01_LJ_21-GMR_52F01_LJ_21-20110711_GMR_52F01_LJ_21_00-fA01b_20110712095637812-20x-Brain-2616222262969237544-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52F01_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110711	P{GMR20110711-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52F04_LJ_21-GMR_52F04_LJ_21-20110412_GMR_52F04_LJ_21_02-fA01b_20110412124610453-20x-Brain-2616282298479280165-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52F04_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110412	P{GMR20110412-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52F08_LJ_21-GMR_52F08_LJ_21-20110305_GMR_52F08_LJ_21_00-fA01b_20110307125629109-20x-Brain-2616043607940923431-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52F08_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110305	P{GMR20110305-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52G02_LJ_21-GMR_52G02_LJ_21-20131129_GMR_52G02_LJ_21_01-fA01b_20131202222233647-20x-Brain-2616479764700987431-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52G02_LJ_21_01-fA01b	JRC_R$3_lexA_Brain_20131129	P{GMR20131129-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52G04_LJ_21-GMR_52G04_LJ_21-20110127_GMR_52G04_LJ_21_00-fA01b_20110127104208296-20x-Brain-2616046055610908709-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52G04_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110127	P{GMR20110127-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52G05_LJ_21-GMR_52G05_LJ_21-20110607_GMR_52G05_LJ_21_00-fA01b_20110608113917859-20x-Brain-2616232708329701416-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52G05_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110607	P{GMR20110607-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52G10_LJ_21-GMR_52G10_LJ_21-20110510_GMR_52G10_LJ_21_00-fA01b_20110511110711281-20x-Brain-2616100713322774566-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52G10_LJ_21_00-fA01b	JRC_R$3_lexA_Brain_20110510	P{GMR20110510-lexA}	adult brain
flylight_gen1_lexa-Alignments-GMR_52G12_LJ_21-GMR_52G12_LJ_21-20110412_GMR_52G12_LJ_21_02-fA01b_20110412131643062-20x-Brain-2616090771538837544-REG_UNISEX_ColorMIP_HR_8bitc_J18U_SG	GMR_52G12_LJ_21_02-fA01b	JRC_R$3_lexA_Brain_20110412	P{GMR20110412-lexA}	adult brain
