filename	label	is_a	part_of	dbxrefs	comment
5813055862	SLP214_R - 5813055862	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813055862	tracing status-Roughly traced, cropped-False
608534097	SLP215_R - 608534097	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:608534097	tracing status-Roughly traced, cropped-False
5813011119	SLP216_R - 5813011119	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813011119	tracing status-Roughly traced, cropped-False
424729369	SLP217_R - 424729369	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:424729369	tracing status-Roughly traced, cropped-False
487537477	SLP217_R - 487537477	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:487537477	tracing status-Roughly traced, cropped-False
424720670	SLP217_R - 424720670	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:424720670	tracing status-Roughly traced, cropped-False
488896350	SLP217_R - 488896350	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:488896350	tracing status-Roughly traced, cropped-False
299043307	SLP218_R - 299043307	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:299043307	tracing status-Roughly traced, cropped-False
423757555	SLP218_R - 423757555	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:423757555	tracing status-Roughly traced, cropped-False
544046671	SLP219_R - 544046671	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:544046671	tracing status-Roughly traced, cropped-False
453320065	SLP220_R - 453320065	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:453320065	tracing status-Roughly traced, cropped-False
481286239	SLP220_R - 481286239	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:481286239	tracing status-Roughly traced, cropped-False
578811223	SLP220_R - 578811223	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:578811223	tracing status-Roughly traced, cropped-False
484351401	SLP220_R - 484351401	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:484351401	tracing status-Roughly traced, cropped-False
5813011423	SLP220_R - 5813011423	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813011423	tracing status-Roughly traced, cropped-False
389205204	SLP221_R - 389205204	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:389205204	tracing status-Roughly traced, cropped-False
514367640	SLP222_R - 514367640	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:514367640	tracing status-Roughly traced, cropped-False
514683250	SLP222_R - 514683250	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:514683250	tracing status-Roughly traced, cropped-False
604061479	SLP223_R - 604061479	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:604061479	tracing status-Roughly traced, cropped-False
450617762	SLP223_R - 450617762	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:450617762	tracing status-Traced, cropped-False
5813056920	SLP223_R - 5813056920	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813056920	tracing status-Roughly traced, cropped-False
766734548	SLP223_R - 766734548	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:766734548	tracing status-Roughly traced, cropped-False
389200241	SLP224_R - 389200241	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:389200241	tracing status-Roughly traced, cropped-False
390910102	SLP224_R - 390910102	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:390910102	tracing status-Roughly traced, cropped-False
448908723	SLP224_R - 448908723	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:448908723	tracing status-Roughly traced, cropped-False
918549930	SLP225_R - 918549930	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:918549930	tracing status-Roughly traced, cropped-False
420904348	SLP226_R - 420904348	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:420904348	tracing status-Roughly traced, cropped-False
760630148	SLP226_R - 760630148	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:760630148	tracing status-Roughly traced, cropped-False
983007405	SLP226_R - 983007405	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:983007405	tracing status-Roughly traced, cropped-False
421297236	SLP227_R - 421297236	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:421297236	tracing status-Roughly traced, cropped-False
545427747	SLP227_R - 545427747	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:545427747	tracing status-Roughly traced, cropped-False
575768329	SLP227_R - 575768329	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:575768329	tracing status-Roughly traced, cropped-False
484696850	SLP228_R - 484696850	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:484696850	tracing status-Roughly traced, cropped-False
5813035308	SLP228_R - 5813035308	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813035308	tracing status-Roughly traced, cropped-False
451947899	SLP229_R - 451947899	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:451947899	tracing status-Roughly traced, cropped-False
5901195740	SLP229_R - 5901195740	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5901195740	tracing status-Roughly traced, cropped-False
453320313	SLP229_R - 453320313	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:453320313	tracing status-Roughly traced, cropped-False
890191898	SLP229_R - 890191898	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:890191898	tracing status-Roughly traced, cropped-False
1010999046	SLP229_R - 1010999046	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:1010999046	tracing status-Roughly traced, cropped-False
5813021535	SLP230_R - 5813021535	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813021535	tracing status-Roughly traced, cropped-False
947530600	SLP231_R - 947530600	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:947530600	tracing status-Roughly traced, cropped-False
479930311	SLP232_R - 479930311	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:479930311	tracing status-Roughly traced, cropped-False
5812980047	SLP233_R - 5812980047	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5812980047	tracing status-Roughly traced, cropped-False
424379864	SLP234_R - 424379864	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:424379864	tracing status-Roughly traced, cropped-False
5813056890	SLP235_R - 5813056890	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813056890	tracing status-Roughly traced, cropped-False
420274150	SLP236_R - 420274150	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:420274150	tracing status-Traced, cropped-False
699553429	SLP237_R - 699553429	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:699553429	tracing status-Roughly traced, cropped-False
579169195	SLP237_R - 579169195	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:579169195	tracing status-Roughly traced, cropped-False
451982486	SLP238_R - 451982486	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:451982486	tracing status-Roughly traced, cropped-False
483025785	SLP239_R - 483025785	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:483025785	tracing status-Roughly traced, cropped-False
360914546	SLP240_a_R - 360914546	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:360914546	tracing status-Roughly traced, cropped-False
391949576	SLP240_a_R - 391949576	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:391949576	tracing status-Roughly traced, cropped-False
423671124	SLP240_a_R - 423671124	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:423671124	tracing status-Roughly traced, cropped-False
391604389	SLP240_a_R - 391604389	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:391604389	tracing status-Roughly traced, cropped-False
5813067529	SLP240_b_R - 5813067529	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813067529	tracing status-Roughly traced, cropped-False
328179112	SLP240_b_R - 328179112	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:328179112	tracing status-Roughly traced, cropped-False
360246848	SLP240_b_R - 360246848	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:360246848	tracing status-Roughly traced, cropped-False
5813019630	SLP240_c_R - 5813019630	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813019630	tracing status-Roughly traced, cropped-False
359897288	SLP241_R - 359897288	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:359897288	tracing status-Roughly traced, cropped-False
361260110	SLP241_R - 361260110	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:361260110	tracing status-Roughly traced, cropped-False
390594712	SLP241_R - 390594712	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:390594712	tracing status-Roughly traced, cropped-False
329897241	SLP241_R - 329897241	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:329897241	tracing status-Roughly traced, cropped-False
637540087	SLP242_R - 637540087	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:637540087	tracing status-Roughly traced, cropped-False
546765753	SLP242_R - 546765753	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:546765753	tracing status-Roughly traced, cropped-False
515450389	SLP243_R - 515450389	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:515450389	tracing status-Roughly traced, cropped-False
298214577	SLP244_R - 298214577	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:298214577	tracing status-Roughly traced, cropped-False
297533212	SLP244_R - 297533212	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:297533212	tracing status-Roughly traced, cropped-False
609513630	SLP245_R - 609513630	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:609513630	tracing status-Roughly traced, cropped-False
644408508	SLP245_R - 644408508	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:644408508	tracing status-Roughly traced, cropped-False
673418040	SLP246_R - 673418040	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:673418040	tracing status-Roughly traced, cropped-False
638152829	SLP246_R - 638152829	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:638152829	tracing status-Roughly traced, cropped-False
480219247	SLP247_R - 480219247	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:480219247	tracing status-Roughly traced, cropped-False
577499411	SLP248_R - 577499411	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:577499411	tracing status-Roughly traced, cropped-False
356140100	SLP249_R - 356140100	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:356140100	tracing status-Roughly traced, cropped-False
5813057153	SLP249_R - 5813057153	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813057153	tracing status-Roughly traced, cropped-False
5813020750	SLP250_R - 5813020750	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813020750	tracing status-Roughly traced, cropped-False
5812980485	SLP251_R - 5812980485	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5812980485	tracing status-Roughly traced, cropped-False
5813009346	SLP252_R - 5813009346	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813009346	tracing status-Roughly traced, cropped-False
295111734	SLP252_R - 295111734	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:295111734	tracing status-Roughly traced, cropped-False
294774792	SLP252_R - 294774792	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:294774792	tracing status-Roughly traced, cropped-False
424733177	SLP253_R - 424733177	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:424733177	tracing status-Roughly traced, cropped-False
456113323	SLP253_R - 456113323	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:456113323	tracing status-Roughly traced, cropped-False
5813010560	SLP254_R - 5813010560	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813010560	tracing status-Roughly traced, cropped-False
456096281	SLP254_R - 456096281	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:456096281	tracing status-Roughly traced, cropped-False
456096372	SLP254_R - 456096372	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:456096372	tracing status-Roughly traced, cropped-False
456096712	SLP254_R - 456096712	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:456096712	tracing status-Roughly traced, cropped-False
483025951	SLP255_R - 483025951	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:483025951	tracing status-Roughly traced, cropped-False
545445407	SLP256_R - 545445407	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:545445407	tracing status-Roughly traced, cropped-False
297502392	SLP257_R - 297502392	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:297502392	tracing status-Roughly traced, cropped-False
329574917	SLP258_R - 329574917	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:329574917	tracing status-Roughly traced, cropped-False
5813040707	SLP259_R - 5813040707	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813040707	tracing status-Roughly traced, cropped-False
267223027	SLP259_R - 267223027	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:267223027	tracing status-Roughly traced, cropped-False
5813019487	SLP259_R - 5813019487	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813019487	tracing status-Roughly traced, cropped-False
5813009445	SLP259_R - 5813009445	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813009445	tracing status-Roughly traced, cropped-False
297520036	SLP259_R - 297520036	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:297520036	tracing status-Roughly traced, cropped-False
5813009497	SLP259_R - 5813009497	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813009497	tracing status-Roughly traced, cropped-False
297524212	SLP259_R - 297524212	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:297524212	tracing status-Roughly traced, cropped-False
330259272	SLP259_R - 330259272	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:330259272	tracing status-Roughly traced, cropped-False
389951232	SLP260_R - 389951232	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:389951232	tracing status-Roughly traced, cropped-False
361640697	SLP261_R - 361640697	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:361640697	tracing status-Roughly traced, cropped-False
482356653	SLP261_R - 482356653	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:482356653	tracing status-Roughly traced, cropped-False
359568460	SLP262_R - 359568460	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:359568460	tracing status-Roughly traced, cropped-False
420977956	SLP262_R - 420977956	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:420977956	tracing status-Roughly traced, cropped-False
5813043073	SLP262_R - 5813043073	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813043073	tracing status-Roughly traced, cropped-False
326892728	SLP263_R - 326892728	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:326892728	tracing status-Roughly traced, cropped-False
5813071289	SLP263_R - 5813071289	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813071289	tracing status-Roughly traced, cropped-False
358272988	SLP263_R - 358272988	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:358272988	tracing status-Roughly traced, cropped-False
5812980257	SLP263_R - 5812980257	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5812980257	tracing status-Roughly traced, cropped-False
389303772	SLP263_R - 389303772	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:389303772	tracing status-Roughly traced, cropped-False
450302778	SLP264_R - 450302778	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:450302778	tracing status-Roughly traced, cropped-False
449896330	SLP264_R - 449896330	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:449896330	tracing status-Roughly traced, cropped-False
5813062772	SLP265_R - 5813062772	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813062772	tracing status-Roughly traced, cropped-False
296203623	SLP265_R - 296203623	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:296203623	tracing status-Roughly traced, cropped-False
450700075	SLP266_R - 450700075	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:450700075	tracing status-Roughly traced, cropped-False
479987085	SLP266_R - 479987085	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:479987085	tracing status-Roughly traced, cropped-False
5813010376	SLP266_R - 5813010376	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813010376	tracing status-Roughly traced, cropped-False
509643775	SLP266_R - 509643775	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:509643775	tracing status-Roughly traced, cropped-False
602675369	SLP266_R - 602675369	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:602675369	tracing status-Roughly traced, cropped-False
571713905	SLP266_R - 571713905	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:571713905	tracing status-Roughly traced, cropped-False
574395611	SLP267_R - 574395611	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:574395611	tracing status-Roughly traced, cropped-False
571372889	SLP267_R - 571372889	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:571372889	tracing status-Roughly traced, cropped-False
540679089	SLP267_R - 540679089	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:540679089	tracing status-Roughly traced, cropped-False
541378802	SLP267_R - 541378802	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:541378802	tracing status-Roughly traced, cropped-False
5813012366	SLP267_R - 5813012366	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813012366	tracing status-Roughly traced, cropped-False
5812980010	SLP267_R - 5812980010	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5812980010	tracing status-Roughly traced, cropped-False
327877252	SLP268_R - 327877252	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:327877252	tracing status-Roughly traced, cropped-False
5901195361	SLP268_R - 5901195361	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5901195361	tracing status-Roughly traced, cropped-False
296501634	SLP268_R - 296501634	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:296501634	tracing status-Roughly traced, cropped-False
296838229	SLP268_R - 296838229	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:296838229	tracing status-Roughly traced, cropped-False
296863817	SLP268_R - 296863817	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:296863817	tracing status-Roughly traced, cropped-False
295816140	SLP269_R - 295816140	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:295816140	tracing status-Roughly traced, cropped-False
515385637	SLP270_R - 515385637	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:515385637	tracing status-Roughly traced, cropped-False
295127956	SLP271_R - 295127956	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:295127956	tracing status-Roughly traced, cropped-False
294773987	SLP271_R - 294773987	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:294773987	tracing status-Roughly traced, cropped-False
325815440	SLP272_R - 325815440	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:325815440	tracing status-Roughly traced, cropped-False
326884250	SLP273_R - 326884250	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:326884250	tracing status-Roughly traced, cropped-False
327851331	SLP274_R - 327851331	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:327851331	tracing status-Roughly traced, cropped-False
327865394	SLP274_R - 327865394	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:327865394	tracing status-Roughly traced, cropped-False
389920846	SLP275_R - 389920846	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:389920846	tracing status-Roughly traced, cropped-False
480940072	SLP275_R - 480940072	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:480940072	tracing status-Roughly traced, cropped-False
419230063	SLP275_R - 419230063	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:419230063	tracing status-Roughly traced, cropped-False
5813012044	SLP275_R - 5813012044	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813012044	tracing status-Roughly traced, cropped-False
787196614	SLP276_R - 787196614	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:787196614	tracing status-Roughly traced, cropped-False
511358390	SLP277_R - 511358390	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:511358390	tracing status-Roughly traced, cropped-False
416876055	SLP278_R - 416876055	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:416876055	tracing status-Roughly traced, cropped-False
360591860	SLP279_R - 360591860	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:360591860	tracing status-Roughly traced, cropped-False
5813047713	SLP280_R - 5813047713	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813047713	tracing status-Roughly traced, cropped-False
328905011	SLP281_R - 328905011	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:328905011	tracing status-Roughly traced, cropped-False
388898182	SLP282_R - 388898182	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:388898182	tracing status-Roughly traced, cropped-False
5813009788	SLP283_R - 5813009788	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813009788	tracing status-Roughly traced, cropped-False
733700589	SLP283_R - 733700589	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:733700589	tracing status-Roughly traced, cropped-False
388211850	SLP284_R - 388211850	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:388211850	tracing status-Roughly traced, cropped-False
388902751	SLP284_R - 388902751	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:388902751	tracing status-Roughly traced, cropped-False
388565572	SLP284_R - 388565572	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:388565572	tracing status-Roughly traced, cropped-False
450294326	SLP284_R - 450294326	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:450294326	tracing status-Roughly traced, cropped-False
388208592	SLP285_R - 388208592	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:388208592	tracing status-Roughly traced, cropped-False
5813010282	SLP285_R - 5813010282	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813010282	tracing status-Roughly traced, cropped-False
418922937	SLP285_R - 418922937	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:418922937	tracing status-Roughly traced, cropped-False
450635626	SLP285_R - 450635626	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:450635626	tracing status-Roughly traced, cropped-False
480297293	SLP285_R - 480297293	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:480297293	tracing status-Roughly traced, cropped-False
608891515	SLP286_R - 608891515	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:608891515	tracing status-Roughly traced, cropped-False
355133859	SLP286_R - 355133859	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:355133859	tracing status-Roughly traced, cropped-False
358208973	SLP286_R - 358208973	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:358208973	tracing status-Roughly traced, cropped-False
5813010133	SLP286_R - 5813010133	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813010133	tracing status-Roughly traced, cropped-False
388902705	SLP287_R - 388902705	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:388902705	tracing status-Roughly traced, cropped-False
419596540	SLP287_R - 419596540	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:419596540	tracing status-Roughly traced, cropped-False
388898153	SLP288_R - 388898153	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:388898153	tracing status-Roughly traced, cropped-False
388898135	SLP288_R - 388898135	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:388898135	tracing status-Roughly traced, cropped-False
389239243	SLP288_R - 389239243	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:389239243	tracing status-Roughly traced, cropped-False
388898107	SLP288_R - 388898107	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:388898107	tracing status-Roughly traced, cropped-False
388898174	SLP288_R - 388898174	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:388898174	tracing status-Roughly traced, cropped-False
5901213494	SLP288_R - 5901213494	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5901213494	tracing status-Roughly traced, cropped-False
359218762	SLP289_R - 359218762	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:359218762	tracing status-Roughly traced, cropped-False
388898152	SLP289_R - 388898152	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:388898152	tracing status-Roughly traced, cropped-False
388902666	SLP289_R - 388902666	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:388902666	tracing status-Roughly traced, cropped-False
388898102	SLP289_R - 388898102	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:388898102	tracing status-Roughly traced, cropped-False
354797099	SLP290_R - 354797099	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:354797099	tracing status-Roughly traced, cropped-False
358209154	SLP290_R - 358209154	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:358209154	tracing status-Roughly traced, cropped-False
420614725	SLP291_R - 420614725	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:420614725	tracing status-Roughly traced, cropped-False
419596232	SLP291_R - 419596232	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:419596232	tracing status-Roughly traced, cropped-False
391963473	SLP292_R - 391963473	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:391963473	tracing status-Roughly traced, cropped-False
358545984	SLP292_R - 358545984	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:358545984	tracing status-Roughly traced, cropped-False
328187494	SLP293_R - 328187494	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:328187494	tracing status-Roughly traced, cropped-False
386191185	SLP293_R - 386191185	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:386191185	tracing status-Roughly traced, cropped-False
328214655	SLP294_R - 328214655	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:328214655	tracing status-Roughly traced, cropped-False
357530358	SLP294_R - 357530358	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:357530358	tracing status-Roughly traced, cropped-False
330237771	SLP295_R - 330237771	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:330237771	tracing status-Roughly traced, cropped-False
358209104	SLP295_R - 358209104	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:358209104	tracing status-Roughly traced, cropped-False
358213022	SLP295_R - 358213022	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:358213022	tracing status-Roughly traced, cropped-False
358209090	SLP295_R - 358209090	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:358209090	tracing status-Roughly traced, cropped-False
484069896	SLP295_R - 484069896	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:484069896	tracing status-Roughly traced, cropped-False
326134570	SLP296_R - 326134570	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:326134570	tracing status-Roughly traced, cropped-False
325131735	SLP296_R - 325131735	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:325131735	tracing status-Roughly traced, cropped-False
5813046962	SLP296_R - 5813046962	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:5813046962	tracing status-Roughly traced, cropped-False
325127286	SLP296_R - 325127286	neuron	female organism|adult brain	neuprint_JRC_Hemibrain_1point1:325127286	tracing status-Roughly traced, cropped-False
