subject_external_db	subject_external_id	relation	pub	object
catmaid_fafb	8496988	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8680461	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8731716	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8761046	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8763460	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8782565	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8783087	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8805938	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8808565	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8870254	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8875041	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8918059	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8935488	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8937539	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8951977	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8957584	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8957972	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8969377	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8970963	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8975271	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8983188	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8991203	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	8996437	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9014892	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9025227	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9052656	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9052688	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9052700	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9069405	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9094724	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9111219	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9137150	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9137312	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9144496	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9150135	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9156595	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9168453	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9172781	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9186095	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9186153	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9186181	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9186216	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9198377	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9210802	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9221593	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9224110	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9225497	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9228192	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9248222	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9258758	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9271793	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9271871	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9271877	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9271882	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9279528	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9311659	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9316502	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9318471	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9338312	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9345768	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9348391	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9363479	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9365081	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9372001	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9391862	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9396461	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9407224	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9447968	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9448028	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9448180	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9460944	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9469216	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9470598	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9476149	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9480687	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9491177	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9495510	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9500387	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9501371	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9509396	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9519450	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9521382	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9521576	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9528229	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9533778	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9547059	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9549089	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9550682	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9552710	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9559578	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9583983	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9584586	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9589552	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9591890	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9592219	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9593318	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9593967	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9594411	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9595661	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9607636	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9608335	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9613651	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9617569	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9629350	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9632776	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9633777	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9634680	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9641928	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9642060	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9642478	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9645946	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9650635	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9654666	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9657338	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9671422	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9672101	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9672619	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9675784	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9679011	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9690361	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9699217	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9710094	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9710290	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9711817	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9717716	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9722378	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9731376	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9736645	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9742362	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9745795	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9758553	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9762044	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9762915	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9764382	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9771064	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9797930	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9814273	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9826707	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9829848	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9840067	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9849708	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9862809	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9866447	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9877356	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9884778	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9887123	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9889077	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9890633	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9903674	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9905307	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9917371	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9929089	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9934131	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9939473	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9964006	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9965686	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9968835	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9969440	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9971747	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9976167	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9985327	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9987695	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	9989497	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10001130	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10012579	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10015835	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10016781	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10017846	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10024850	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10041586	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10047209	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10049888	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10083320	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10084201	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10088468	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10102968	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10103220	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10103558	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10104463	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10109368	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10114996	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10120552	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10120996	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10127007	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10139826	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10146400	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10150757	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10155069	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10156117	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10165814	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10166046	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10179616	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10181090	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10187623	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10189421	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10190897	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10199809	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10217102	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10217558	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10220676	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10221444	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10228798	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10231591	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10235138	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10238067	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10239037	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10241613	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10257379	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10262401	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10265651	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10269119	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10270053	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10286977	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10290411	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10310581	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10324353	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10328122	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10331589	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10341807	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10343242	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10355090	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10356061	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10358039	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10360350	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10362696	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10363950	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10367860	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10372665	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10373523	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10378090	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10379849	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10381009	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10390239	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10390526	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10391602	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10394022	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10394076	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10395808	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10407523	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10411031	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10420912	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10423970	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10424809	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10425524	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10426477	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10440808	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10441722	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10442958	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10450311	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10451966	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10454233	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10459871	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10463422	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10463734	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10464881	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10467081	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10473791	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10475101	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10476017	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10476086	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10483435	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10484566	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10502422	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10505101	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10507937	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10522353	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10523471	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10523736	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10529988	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10529996	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10537786	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10555500	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10559959	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10560723	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10571177	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10575745	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10581191	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10582149	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10600109	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10600496	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10604732	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10611798	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10615814	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10620286	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10621306	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10622714	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10624058	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10626516	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10627169	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10631368	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10637662	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10638393	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10648455	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10648956	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10649882	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10650626	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10664534	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10664995	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10667352	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10776391	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10807568	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10820761	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
catmaid_fafb	10837050	is_a	doi:10.1101/2020.04.17.047167	gamma Kenyon cell
